time,success,flying,dropped,failed
960000,505,73,378,0
970000,515,69,382,1
980000,520,71,386,1
990000,526,68,390,1
1000000,535,60,394,1
1010000,540,61,396,1
1020000,545,67,401,1
1030000,548,67,408,1
1040000,555,67,410,1
1050000,560,63,415,1
1060000,565,65,419,1
1070000,574,61,425,1
1080000,585,55,430,1
1090000,591,54,440,1
1100000,593,62,445,1
1110000,600,56,453,1
1120000,607,64,455,1
1130000,611,67,457,1
1140000,617,69,462,1
1150000,621,75,463,1
1160000,624,70,472,1
1170000,634,66,477,2
1180000,641,64,480,2
1190000,642,69,484,2
1200000,649,74,485,2
1210000,658,69,492,2
1220000,669,66,493,2
1230000,675,63,497,2
1240000,682,62,502,2
1250000,688,58,509,2
1260000,696,54,516,2
1270000,704,46,518,3
1280000,706,53,525,3
1290000,712,47,530,3
1300000,717,52,531,3
1310000,721,55,534,3
1320000,725,58,537,3
1330000,733,54,539,3
1340000,740,53,542,3
1350000,746,53,544,3
1360000,749,62,549,3
1370000,752,60,553,3
1380000,757,61,554,3
1390000,764,63,560,3
1400000,767,60,564,3
1410000,771,63,569,3
1420000,777,66,571,3
1430000,783,70,577,3
1440000,789,67,581,3
1450000,793,68,585,3
1460000,803,64,590,3
1470000,809,64,595,3
1480000,810,65,601,3
1490000,819,60,608,3
1500000,825,58,612,3
1510000,829,62,615,3
1520000,834,61,617,3
1530000,836,68,619,3
1540000,845,66,622,3
1550000,853,64,626,3
1560000,859,64,631,3
1570000,864,66,634,3
1580000,870,65,638,3
1590000,874,70,641,3
1600000,882,70,644,3
1610000,887,65,648,3
1620000,894,62,650,3
1630000,899,59,658,3
1640000,906,60,662,3
1650000,910,61,667,3
1660000,915,64,673,3
1670000,919,69,676,3
1680000,928,64,679,3
1690000,934,59,686,3
1700000,940,59,691,3
1710000,943,60,692,3
1720000,950,56,697,3
1730000,955,55,700,3
1740000,963,56,704,3
1750000,969,56,707,3
1760000,976,52,712,3
1770000,980,51,714,3
1780000,983,54,719,3
1790000,986,52,723,3
1800000,993,52,728,3
1810000,997,58,730,3
1820000,1000,56,734,3
1830000,1007,58,742,3
1840000,1014,58,749,3
1850000,1017,62,754,3
1860000,1022,59,758,4
1870000,1026,62,760,4
1880000,1029,68,763,4
1890000,1034,66,769,4
1900000,1039,65,775,4
1910000,1043,64,780,4
1920000,1050,62,784,4
1930000,1055,59,792,4
1940000,1059,65,795,4
1950000,1069,65,796,4
1960000,1079,61,802,4
1970000,1084,62,807,4
1980000,1088,65,811,4
1990000,1094,63,814,4
2000000,1103,55,818,4
2010000,1109,53,822,4
2020000,1115,59,826,4
2030000,1122,58,830,4
2040000,1129,56,834,4
2050000,1137,51,837,4
2060000,1141,53,842,4
2070000,1147,56,844,4
2080000,1147,62,848,4
2090000,1153,67,852,4
2100000,1158,72,857,4
2110000,1163,70,863,4
2120000,1169,73,871,4
2130000,1172,72,878,4
2140000,1176,77,882,4
2150000,1183,78,885,4
2160000,1196,70,887,4
2170000,1200,74,891,4
2180000,1207,70,896,4
2190000,1211,73,899,4
2200000,1217,77,902,4
2210000,1226,77,904,4
2220000,1230,79,907,4
2230000,1238,76,909,4
2240000,1248,71,915,4
2250000,1255,68,920,4
2260000,1265,63,926,4
2270000,1272,56,929,4
2280000,1277,60,936,4
2290000,1283,57,938,4
2300000,1291,57,941,4
2310000,1298,59,942,4
2320000,1303,59,947,4
2330000,1307,60,948,4
2340000,1310,61,953,4
2350000,1317,61,954,4
2360000,1327,62,960,4
2370000,1334,58,962,4
2380000,1339,55,967,4
2390000,1342,63,971,4
2400000,1351,56,973,4
2410000,1352,60,980,4
2420000,1357,63,983,4
2430000,1361,66,992,4
2440000,1371,57,998,4
2450000,1376,57,1002,4
2460000,1380,58,1008,4
2470000,1386,61,1010,4
2480000,1395,55,1015,4
2490000,1399,59,1018,4
2500000,1405,58,1021,4
2510000,1409,61,1025,4
2520000,1416,56,1029,4
2530000,1421,59,1032,4
2540000,1428,57,1037,4
2550000,1433,58,1041,4
2560000,1436,62,1044,5
2570000,1440,65,1047,5
2580000,1444,64,1053,5
2590000,1448,63,1062,5
2600000,1455,62,1067,5
2610000,1461,58,1069,5
2620000,1471,54,1069,5
2630000,1478,53,1073,5
2640000,1480,58,1078,5
2650000,1485,61,1080,5
2660000,1492,64,1084,5
2670000,1496,69,1087,5
2680000,1503,65,1091,5
2690000,1510,60,1097,5
2700000,1516,60,1102,5
2710000,1521,53,1109,5
2720000,1528,52,1111,5
2730000,1533,51,1114,5
2740000,1539,54,1118,5
2750000,1541,60,1119,5
2760000,1545,62,1121,5
2770000,1548,61,1124,5
2780000,1553,64,1127,5
2790000,1560,61,1128,5
2800000,1569,60,1132,5
2810000,1570,66,1137,5
2820000,1575,63,1140,5
2830000,1585,67,1143,5
2840000,1591,67,1151,5
2850000,1596,69,1156,5
2860000,1599,69,1160,5
2870000,1607,67,1163,5
2880000,1611,67,1171,5
2890000,1619,60,1179,5
2900000,1626,59,1183,5
2910000,1631,59,1186,5
2920000,1635,62,1188,5
2930000,1643,61,1191,5
2940000,1647,69,1192,5
2950000,1653,71,1195,5
2960000,1663,67,1201,5
2970000,1669,70,1203,5
2980000,1675,70,1208,5
2990000,1677,71,1212,5
3000000,1690,61,1214,5
3010000,1694,60,1219,5
3020000,1704,58,1227,5
3030000,1711,58,1230,5
3040000,1720,54,1234,5
3050000,1725,52,1237,5
3060000,1730,53,1242,5
3070000,1733,58,1245,5
3080000,1737,61,1248,5
3090000,1747,58,1256,5
3100000,1755,59,1262,5
3110000,1763,56,1266,5
3120000,1766,65,1271,5
3130000,1769,69,1273,5
3140000,1772,74,1278,5
3150000,1777,70,1288,5
3160000,1781,72,1289,5
3170000,1788,71,1295,5
3180000,1798,64,1300,5
3190000,1806,60,1306,5
3200000,1809,66,1310,5
3210000,1819,65,1312,5
3220000,1827,64,1314,5
3230000,1830,67,1315,5
3240000,1841,66,1316,5
3250000,1842,71,1319,5
3260000,1848,71,1324,5
3270000,1853,64,1329,5
3280000,1858,69,1335,5
3290000,1864,66,1337,5
3300000,1874,62,1342,5
3310000,1882,58,1347,6
3320000,1888,59,1350,6
3330000,1895,57,1351,6
3340000,1899,59,1354,6
3350000,1908,53,1359,6
3360000,1911,60,1366,6
3370000,1916,57,1369,6
3380000,1921,57,1371,6
3390000,1927,58,1379,6
3400000,1928,60,1380,6
3410000,1934,64,1382,6
3420000,1943,59,1388,7
3430000,1950,61,1395,7
3440000,1955,62,1396,7
3450000,1960,64,1398,7
3460000,1966,66,1401,7
3470000,1971,64,1409,7
3480000,1975,63,1414,7
3490000,1982,65,1416,7
3500000,1987,63,1421,7
3510000,1994,63,1425,7
3520000,1997,64,1427,7
3530000,2003,63,1433,7
3540000,2014,58,1437,7
3550000,2022,56,1441,7
3560000,2026,59,1445,7
3570000,2032,60,1448,7
3580000,2038,57,1454,7
3590000,2043,58,1460,7
3600000,2050,56,1466,7
3610000,2051,58,1467,7
3620000,2057,57,1468,7
3630000,2060,64,1468,7
3640000,2069,61,1474,7
3650000,2075,59,1480,7
3660000,2082,64,1482,7
3670000,2086,68,1486,7
3680000,2095,63,1489,7
3690000,2100,62,1493,7
3700000,2104,63,1499,7
3710000,2110,60,1501,7
3720000,2115,62,1502,7
3730000,2121,58,1507,7
3740000,2129,61,1509,7
3750000,2134,64,1510,7
3760000,2139,67,1510,7
3770000,2142,66,1513,7
3780000,2147,70,1515,7
3790000,2151,64,1522,7
3800000,2158,67,1524,7
3810000,2164,69,1528,7
3820000,2173,62,1531,7
3830000,2177,74,1532,7
3840000,2182,78,1537,7
3850000,2190,77,1542,7
3860000,2198,75,1543,7
3870000,2201,78,1546,7
3880000,2206,78,1553,7
3890000,2215,72,1559,7
3900000,2224,70,1562,7
3910000,2234,64,1566,7
3920000,2236,67,1570,7
3930000,2240,70,1573,7
3940000,2247,71,1578,7
3950000,2255,73,1579,7
3960000,2266,65,1588,7
3970000,2273,63,1594,7
3980000,2277,66,1598,7
3990000,2280,68,1600,7
4000000,2291,58,1604,7
4010000,2295,52,1614,7
4020000,2298,55,1624,7
4030000,2303,56,1628,7
4040000,2306,57,1633,7
4050000,2316,51,1635,7
4060000,2321,55,1637,7
4070000,2324,58,1642,7
4080000,2328,61,1645,7
4090000,2333,65,1651,7
4100000,2339,69,1656,7
4110000,2343,71,1659,7
4120000,2350,77,1663,7
4130000,2353,79,1667,7
4140000,2361,80,1671,7
4150000,2369,81,1673,7
4160000,2377,74,1679,7
4170000,2385,75,1682,7
4180000,2393,70,1687,7
4190000,2400,68,1692,7
4200000,2409,69,1695,7
4210000,2420,62,1702,7
4220000,2426,59,1708,7
4230000,2431,60,1709,7
4240000,2435,63,1713,7
4250000,2437,69,1714,7
4260000,2444,68,1719,7
4270000,2449,64,1721,7
4280000,2455,67,1728,7
4290000,2462,57,1735,8
4300000,2469,56,1740,8
4310000,2477,55,1743,8
4320000,2482,59,1744,8
4330000,2484,63,1744,8
4340000,2489,65,1746,8
4350000,2494,60,1754,8
4360000,2497,69,1759,8
4370000,2504,63,1763,8
4380000,2507,60,1770,8
4390000,2515,61,1776,8
4400000,2521,58,1777,8
4410000,2527,58,1783,8
4420000,2528,64,1787,8
4430000,2531,71,1793,8
4440000,2540,69,1793,8
4450000,2544,70,1797,8
4460000,2549,73,1800,8
4470000,2559,67,1807,8
4480000,2566,64,1811,8
4490000,2571,66,1815,8
4500000,2575,67,1818,8
4510000,2586,66,1819,8
4520000,2594,61,1822,8
4530000,2603,61,1824,8
4540000,2609,61,1828,8
4550000,2617,59,1832,8
4560000,2622,62,1835,8
4570000,2628,66,1835,8
4580000,2630,72,1836,8
4590000,2637,70,1843,8
4600000,2644,70,1847,8
4610000,2648,65,1852,8
4620000,2654,64,1853,8
4630000,2659,66,1856,8
4640000,2665,66,1862,8
4650000,2672,66,1865,8
4660000,2678,69,1870,8
4670000,2683,74,1872,8
4680000,2691,71,1874,8
4690000,2695,69,1880,8
4700000,2699,74,1882,8
4710000,2706,71,1883,8
4720000,2714,68,1886,8
4730000,2725,60,1890,8
4740000,2732,59,1897,8
4750000,2737,60,1900,8
4760000,2745,56,1904,8
4770000,2748,56,1906,8
4780000,2756,58,1907,8
4790000,2760,57,1909,8
4800000,2762,62,1914,8
4810000,2768,63,1919,8
4820000,2773,60,1922,8
4830000,2775,70,1927,8
4840000,2784,71,1931,8
4850000,2790,68,1940,8
4860000,2794,68,1943,8
4870000,2804,66,1944,8
4880000,2811,66,1949,8
4890000,2815,67,1953,8
4900000,2817,74,1954,8
4910000,2828,68,1957,8
4920000,2836,66,1960,8
4930000,2842,64,1966,8
4940000,2847,67,1971,8
4950000,2855,67,1974,8
4960000,2860,68,1980,8
4970000,2866,70,1983,8
4980000,2872,71,1987,8
4990000,2877,71,1989,8
