time,success,flying,dropped,failed
960000,384,128,442,2
970000,388,132,445,2
980000,394,134,448,2
990000,399,130,454,2
1000000,408,124,456,2
1010000,413,124,459,2
1020000,420,127,465,2
1030000,426,124,472,2
1040000,428,127,476,2
1050000,431,129,477,2
1060000,437,130,481,2
1070000,441,128,490,2
1080000,447,131,491,2
1090000,455,131,498,2
1100000,464,133,502,2
1110000,470,132,506,2
1120000,474,138,513,2
1130000,484,135,515,2
1140000,488,139,520,2
1150000,489,139,530,2
1160000,497,136,532,2
1170000,506,132,539,2
1180000,510,133,542,2
1190000,515,133,547,2
1200000,521,133,554,2
1210000,525,134,560,2
1220000,527,137,564,2
1230000,535,132,568,2
1240000,540,130,576,2
1250000,549,128,578,2
1260000,551,133,582,2
1270000,556,127,586,2
1280000,564,127,594,2
1290000,573,120,597,2
1300000,581,117,603,2
1310000,592,112,607,2
1320000,598,109,614,2
1330000,608,103,616,2
1340000,612,104,620,2
1350000,620,99,625,2
1360000,625,105,631,2
1370000,631,102,633,2
1380000,636,102,635,2
1390000,642,106,640,2
1400000,647,103,642,2
1410000,650,106,648,2
1420000,655,104,656,2
1430000,662,110,659,2
1440000,666,111,661,2
1450000,674,110,663,2
1460000,678,112,668,2
1470000,679,119,671,2
1480000,683,120,674,2
1490000,687,125,676,2
1500000,692,124,680,2
1510000,694,125,688,2
1520000,698,123,692,2
1530000,704,122,698,2
1540000,708,123,703,2
1550000,713,119,712,2
1560000,719,118,718,2
1570000,725,119,721,2
1580000,727,122,725,2
1590000,735,122,729,2
1600000,740,126,731,2
1610000,744,124,733,2
1620000,747,123,737,2
1630000,757,118,742,2
1640000,761,126,742,2
1650000,764,126,749,2
1660000,771,127,755,2
1670000,777,128,760,2
1680000,786,119,766,3
1690000,789,121,769,3
1700000,791,126,773,3
1710000,797,121,777,3
1720000,807,115,781,3
1730000,812,116,782,3
1740000,815,119,789,3
1750000,822,118,792,3
1760000,826,116,798,3
1770000,832,110,803,3
1780000,837,113,806,3
1790000,844,110,807,3
1800000,847,116,810,3
1810000,854,115,816,3
1820000,856,117,817,3
1830000,862,124,821,3
1840000,865,124,832,3
1850000,870,127,836,3
1860000,872,131,837,3
1870000,878,133,838,3
1880000,880,138,843,3
1890000,886,134,850,3
1900000,894,131,855,3
1910000,900,129,859,3
1920000,901,132,864,3
1930000,906,129,872,3
1940000,910,133,877,3
1950000,914,135,882,3
1960000,922,134,887,3
1970000,927,133,894,3
1980000,936,131,898,3
1990000,942,127,903,3
2000000,950,120,907,3
2010000,956,119,910,3
2020000,964,123,914,3
2030000,969,125,917,3
2040000,973,125,922,3
2050000,977,122,927,3
2060000,983,122,932,3
2070000,993,116,939,3
2080000,997,120,941,3
2090000,1002,123,948,3
2100000,1011,121,956,3
2110000,1015,124,958,3
2120000,1016,130,968,3
2130000,1022,130,971,3
2140000,1027,136,973,3
2150000,1031,136,980,3
2160000,1040,130,984,3
2170000,1048,130,988,3
2180000,1051,130,993,3
2190000,1057,129,998,3
2200000,1065,129,1003,3
2210000,1069,131,1008,3
2220000,1072,131,1014,3
2230000,1079,128,1017,3
2240000,1084,130,1021,3
2250000,1086,131,1027,3
2260000,1091,132,1032,3
2270000,1099,124,1035,3
2280000,1106,126,1042,3
2290000,1115,120,1044,3
2300000,1123,117,1050,3
2310000,1128,114,1058,3
2320000,1131,114,1065,3
2330000,1137,112,1067,3
2340000,1139,113,1073,3
2350000,1143,113,1077,3
2360000,1149,118,1083,3
2370000,1157,114,1084,3
2380000,1161,113,1088,3
2390000,1165,117,1095,3
2400000,1174,110,1097,3
2410000,1180,114,1099,3
2420000,1184,118,1102,3
2430000,1186,126,1108,3
2440000,1188,127,1112,3
2450000,1192,123,1121,3
2460000,1198,124,1124,4
2470000,1204,118,1135,4
2480000,1210,116,1139,4
2490000,1216,116,1144,4
2500000,1220,117,1147,4
2510000,1226,119,1150,4
2520000,1236,110,1155,4
2530000,1241,112,1159,4
2540000,1248,111,1163,4
2550000,1250,117,1165,4
2560000,1255,121,1167,4
2570000,1259,122,1172,4
2580000,1267,122,1173,4
2590000,1272,124,1178,4
2600000,1276,125,1184,4
2610000,1280,121,1188,4
2620000,1286,118,1191,4
2630000,1291,114,1200,4
2640000,1296,117,1204,4
2650000,1303,116,1208,4
2660000,1307,116,1218,4
2670000,1316,110,1227,4
2680000,1321,105,1234,4
2690000,1328,105,1235,4
2700000,1331,108,1240,4
2710000,1336,105,1243,4
2720000,1340,105,1247,4
2730000,1349,101,1249,4
2740000,1355,105,1252,4
2750000,1359,107,1255,4
2760000,1363,107,1259,4
2770000,1366,107,1261,4
2780000,1370,109,1266,4
2790000,1375,101,1274,4
2800000,1378,105,1279,4
2810000,1384,105,1285,4
2820000,1391,101,1287,4
2830000,1395,107,1294,4
2840000,1399,109,1302,4
2850000,1401,113,1308,4
2860000,1405,114,1310,4
2870000,1411,113,1314,4
2880000,1414,118,1318,4
2890000,1418,118,1323,4
2900000,1423,117,1329,4
2910000,1425,123,1329,4
2920000,1429,124,1333,4
2930000,1435,118,1343,4
2940000,1445,117,1347,4
2950000,1451,119,1350,4
2960000,1454,123,1355,4
2970000,1457,127,1359,4
2980000,1463,124,1367,4
2990000,1465,124,1372,4
3000000,1472,119,1375,4
3010000,1479,116,1379,4
3020000,1483,125,1382,4
3030000,1491,124,1385,4
3040000,1493,125,1391,4
3050000,1499,121,1395,4
3060000,1506,119,1401,4
3070000,1511,120,1406,4
3080000,1517,116,1414,4
3090000,1521,122,1419,4
3100000,1523,130,1424,4
3110000,1532,123,1431,4
3120000,1536,130,1437,4
3130000,1539,134,1439,4
3140000,1542,137,1446,4
3150000,1548,139,1449,4
3160000,1554,131,1458,4
3170000,1562,125,1468,4
3180000,1568,119,1476,4
3190000,1572,121,1480,4
3200000,1577,123,1486,4
3210000,1582,123,1492,4
3220000,1589,117,1500,4
3230000,1601,109,1503,4
3240000,1603,113,1508,4
3250000,1607,115,1511,4
3260000,1613,111,1520,4
3270000,1620,104,1523,4
3280000,1625,109,1529,4
3290000,1631,104,1533,4
3300000,1636,105,1538,4
3310000,1639,110,1540,4
3320000,1644,111,1544,4
3330000,1650,107,1548,4
3340000,1658,106,1550,4
3350000,1663,106,1553,4
3360000,1669,111,1559,4
3370000,1673,109,1562,4
3380000,1682,101,1568,4
3390000,1682,111,1573,4
3400000,1686,109,1575,4
3410000,1689,113,1580,4
3420000,1692,113,1588,4
3430000,1693,120,1596,4
3440000,1696,120,1600,4
3450000,1701,119,1605,4
3460000,1712,112,1612,4
3470000,1719,110,1618,4
3480000,1726,105,1624,4
3490000,1731,107,1628,4
3500000,1737,104,1633,4
3510000,1744,102,1639,4
3520000,1745,104,1642,4
3530000,1751,103,1648,4
3540000,1754,106,1652,4
3550000,1759,105,1658,4
3560000,1763,106,1664,4
3570000,1766,107,1670,4
3580000,1772,107,1673,4
3590000,1774,112,1678,4
3600000,1782,110,1683,4
3610000,1787,108,1684,4
3620000,1792,108,1685,4
3630000,1796,109,1690,4
3640000,1800,110,1697,4
3650000,1803,113,1701,4
3660000,1805,118,1708,4
3670000,1809,122,1712,4
3680000,1816,118,1716,4
3690000,1822,114,1722,4
3700000,1829,114,1726,4
3710000,1835,109,1730,4
3720000,1838,109,1735,4
3730000,1843,108,1738,4
3740000,1851,109,1742,4
3750000,1854,114,1743,4
3760000,1863,110,1746,4
3770000,1866,107,1751,4
3780000,1870,106,1759,4
3790000,1871,107,1762,4
3800000,1877,110,1765,4
3810000,1883,115,1766,4
3820000,1893,107,1769,4
3830000,1897,113,1776,4
3840000,1903,117,1780,4
3850000,1908,116,1788,4
3860000,1914,111,1794,4
3870000,1920,110,1798,4
3880000,1924,115,1801,4
3890000,1930,115,1804,4
3900000,1934,118,1807,4
3910000,1938,116,1813,4
3920000,1943,116,1817,4
3930000,1946,119,1821,4
3940000,1948,122,1829,4
3950000,1955,120,1835,4
3960000,1959,122,1841,4
3970000,1967,119,1847,4
3980000,1973,122,1849,4
3990000,1978,120,1853,4
4000000,1983,114,1859,4
4010000,1988,112,1864,4
4020000,1992,116,1872,4
4030000,1994,119,1877,4
4040000,2003,116,1880,4
4050000,2007,116,1882,4
4060000,2012,118,1886,4
4070000,2018,120,1889,4
4080000,2021,121,1895,4
4090000,2026,125,1901,4
4100000,2029,133,1905,4
4110000,2035,128,1913,4
4120000,2036,141,1916,4
4130000,2043,138,1921,4
4140000,2046,146,1923,4
4150000,2051,146,1929,4
4160000,2058,141,1934,4
4170000,2068,138,1939,4
4180000,2075,133,1945,4
4190000,2082,131,1950,4
4200000,2089,132,1955,4
4210000,2093,138,1956,4
4220000,2100,137,1959,4
4230000,2108,134,1961,4
4240000,2113,132,1969,4
4250000,2115,131,1977,4
4260000,2120,134,1980,4
4270000,2133,122,1982,4
4280000,2138,124,1991,4
4290000,2143,121,1994,4
4300000,2150,120,1999,4
4310000,2156,119,2004,4
4320000,2163,118,2008,4
4330000,2166,118,2011,4
4340000,2175,112,2017,4
4350000,2181,109,2022,4
4360000,2186,109,2034,4
4370000,2193,102,2039,4
4380000,2198,98,2045,4
4390000,2208,97,2051,4
4400000,2213,92,2055,4
4410000,2221,93,2058,4
4420000,2224,96,2063,4
4430000,2229,100,2070,4
4440000,2230,101,2075,4
4450000,2233,105,2077,4
4460000,2239,104,2083,4
4470000,2244,103,2090,4
4480000,2248,103,2094,4
4490000,2254,107,2095,4
4500000,2259,106,2099,4
4510000,2263,108,2104,4
4520000,2270,100,2111,4
4530000,2275,100,2117,4
4540000,2278,105,2119,4
4550000,2279,110,2123,4
4560000,2285,110,2128,4
4570000,2290,113,2130,4
4580000,2301,107,2134,4
4590000,2305,108,2141,4
4600000,2306,112,2147,4
4610000,2306,111,2152,4
4620000,2311,109,2155,4
4630000,2317,109,2159,4
4640000,2321,111,2165,4
4650000,2325,112,2170,4
4660000,2329,119,2173,4
4670000,2336,119,2178,4
4680000,2342,113,2185,4
4690000,2344,117,2187,4
4700000,2349,122,2188,4
4710000,2357,116,2191,4
4720000,2362,112,2198,4
4730000,2365,111,2203,4
4740000,2374,111,2207,4
4750000,2377,111,2213,4
4760000,2381,112,2216,4
4770000,2387,108,2219,4
4780000,2394,107,2224,4
4790000,2395,106,2229,4
4800000,2400,109,2233,4
4810000,2401,114,2239,4
4820000,2406,112,2241,4
4830000,2411,119,2246,4
4840000,2415,123,2252,4
4850000,2418,129,2255,4
4860000,2422,129,2258,4
4870000,2431,123,2264,4
4880000,2434,129,2267,4
4890000,2441,127,2271,4
4900000,2446,126,2277,4
4910000,2452,128,2277,4
4920000,2459,129,2278,4
4930000,2466,129,2281,4
4940000,2473,126,2290,4
4950000,2476,128,2296,4
4960000,2481,131,2300,4
4970000,2484,132,2307,4
4980000,2488,136,2310,4
4990000,2492,135,2314,4
