time,success,flying,dropped,failed
1710000,1615,81,0,0
1720000,1624,82,0,0
1730000,1636,80,0,0
1740000,1641,86,0,0
1750000,1652,83,0,0
1760000,1659,91,0,0
1770000,1671,93,0,0
1780000,1680,96,0,0
1790000,1686,105,0,0
1800000,1698,97,0,0
1810000,1712,91,0,0
1820000,1721,96,0,0
1830000,1730,93,0,0
1840000,1738,97,0,0
1850000,1748,98,0,0
1860000,1763,94,0,0
1870000,1770,92,0,0
1880000,1777,98,0,0
1890000,1791,90,0,0
1900000,1801,93,0,0
1910000,1811,93,0,0
1920000,1823,87,0,0
1930000,1828,92,0,0
1940000,1835,99,0,0
1950000,1850,92,0,0
1960000,1860,90,0,0
1970000,1870,87,0,0
1980000,1878,90,0,0
1990000,1888,85,0,0
2000000,1896,84,0,0
2010000,1905,81,0,0
2020000,1911,85,0,0
2030000,1918,89,0,0
2040000,1924,92,0,0
2050000,1936,94,0,0
2060000,1945,92,0,0
2070000,1964,85,0,0
2080000,1968,88,0,0
2090000,1974,93,0,0
2100000,1977,99,0,0
2110000,1996,90,0,0
2120000,2006,89,0,0
2130000,2019,88,0,0
2140000,2027,91,0,0
2150000,2037,91,0,0
2160000,2047,91,0,0
2170000,2055,89,0,0
2180000,2068,81,0,0
2190000,2075,87,0,0
2200000,2086,87,0,0
2210000,2092,92,0,0
2220000,2099,92,0,0
2230000,2107,90,0,0
2240000,2119,86,0,0
2250000,2130,89,0,0
2260000,2138,95,0,0
2270000,2142,96,0,0
2280000,2152,97,0,0
2290000,2159,102,0,0
2300000,2172,100,0,0
2310000,2185,100,0,0
2320000,2193,107,0,0
2330000,2206,105,0,0
2340000,2218,103,0,0
2350000,2234,94,0,0
2360000,2237,99,0,0
2370000,2242,104,0,0
2380000,2253,106,0,0
2390000,2264,104,0,0
2400000,2276,104,0,0
2410000,2292,96,0,0
2420000,2297,102,0,0
2430000,2304,102,0,0
2440000,2315,101,0,0
2450000,2330,97,0,1
2460000,2343,90,0,1
2470000,2350,99,0,1
2480000,2364,96,0,1
2490000,2379,94,0,1
2500000,2393,91,0,1
2510000,2398,96,0,1
2520000,2406,96,0,1
2530000,2415,99,0,1
2540000,2421,105,0,2
2550000,2427,109,0,2
2560000,2438,106,0,2
2570000,2451,101,0,3
2580000,2461,102,0,3
2590000,2474,96,0,3
2600000,2487,98,0,3
2610000,2502,94,0,3
2620000,2509,95,0,3
2630000,2517,101,0,3
2640000,2527,101,0,3
2650000,2538,92,0,4
2660000,2544,95,0,4
2670000,2552,98,0,4
2680000,2565,94,0,4
2690000,2580,86,0,4
2700000,2590,88,0,4
2710000,2602,80,0,4
2720000,2611,81,0,4
2730000,2625,77,0,4
2740000,2637,76,0,4
2750000,2640,81,0,4
2760000,2650,86,0,4
2770000,2658,92,0,4
2780000,2665,97,0,4
2790000,2672,105,0,4
2800000,2681,100,0,4
2810000,2693,96,0,4
2820000,2700,103,0,4
2830000,2713,96,0,4
2840000,2725,96,0,4
2850000,2737,95,0,4
2860000,2748,95,0,4
2870000,2758,90,0,4
2880000,2770,91,0,4
2890000,2781,86,0,4
2900000,2790,89,0,5
2910000,2794,95,0,5
2920000,2799,96,0,5
2930000,2810,95,0,5
2940000,2823,96,0,5
2950000,2835,92,0,5
2960000,2842,93,0,5
2970000,2850,92,0,5
2980000,2857,96,0,5
2990000,2868,90,0,5
3000000,2877,88,0,5
3010000,2886,85,0,5
3020000,2895,86,0,5
3030000,2899,93,0,5
3040000,2908,93,0,5
3050000,2923,92,0,5
3060000,2937,85,0,5
3070000,2940,94,0,5
3080000,2948,93,0,5
3090000,2958,94,0,5
3100000,2972,89,0,5
3110000,2982,89,0,5
3120000,2992,88,0,5
3130000,3006,86,0,5
3140000,3018,85,0,5
3150000,3029,84,0,5
3160000,3037,86,0,5
3170000,3045,84,0,5
3180000,3054,80,0,5
3190000,3064,83,0,5
3200000,3077,81,0,5
3210000,3088,81,0,5
3220000,3094,82,0,5
3230000,3102,80,0,5
3240000,3109,81,0,5
3250000,3119,85,0,5
3260000,3129,89,0,5
3270000,3135,88,0,5
3280000,3143,91,0,5
3290000,3152,94,0,5
3300000,3159,98,0,5
3310000,3169,101,0,5
3320000,3175,110,0,5
3330000,3186,110,0,5
3340000,3198,108,0,5
3350000,3206,107,0,5
3360000,3218,103,0,5
3370000,3229,101,0,6
3380000,3238,105,0,6
3390000,3249,103,0,6
3400000,3262,102,0,6
3410000,3275,97,0,6
3420000,3287,96,0,6
3430000,3295,95,0,6
3440000,3302,98,0,6
3450000,3321,91,0,6
3460000,3332,86,0,6
3470000,3347,87,0,6
3480000,3352,93,0,6
3490000,3358,100,0,6
3500000,3371,98,0,6
3510000,3380,99,0,6
3520000,3390,97,0,6
3530000,3398,101,0,6
3540000,3406,106,0,6
3550000,3413,109,0,6
3560000,3422,108,0,6
3570000,3440,99,0,6
3580000,3451,99,0,6
3590000,3465,92,0,6
3600000,3476,96,0,6
3610000,3493,90,0,6
3620000,3504,87,0,6
3630000,3507,98,0,6
3640000,3514,101,0,6
3650000,3524,94,0,6
3660000,3537,90,0,6
3670000,3545,93,0,6
3680000,3555,92,0,6
3690000,3560,94,0,6
3700000,3567,99,0,6
3710000,3581,89,0,6
3720000,3592,88,0,6
3730000,3603,87,0,6
3740000,3613,88,0,6
3750000,3624,85,0,6
3760000,3636,88,0,6
3770000,3643,95,0,6
3780000,3655,95,0,6
3790000,3663,101,0,7
3800000,3672,96,0,7
3810000,3679,97,0,7
3820000,3688,102,0,7
3830000,3697,99,0,7
3840000,3710,98,0,7
3850000,3718,101,0,7
3860000,3732,98,0,7
3870000,3748,87,0,7
3880000,3759,89,0,7
3890000,3768,86,0,7
3900000,3774,93,0,7
3910000,3784,93,0,7
3920000,3793,90,0,7
3930000,3804,89,0,7
3940000,3814,93,0,7
3950000,3823,92,0,7
3960000,3835,88,0,7
3970000,3843,87,0,7
3980000,3851,90,0,7
3990000,3864,82,0,7
4000000,3870,83,0,7
4010000,3880,79,0,7
4020000,3886,83,0,7
4030000,3893,87,0,7
4040000,3909,80,0,7
4050000,3918,85,0,7
4060000,3925,85,0,7
4070000,3937,85,0,7
4080000,3943,86,0,7
4090000,3953,87,0,7
4100000,3961,88,0,7
4110000,3971,88,0,7
4120000,3981,87,0,7
4130000,3988,92,0,7
4140000,4002,89,0,7
4150000,4014,87,0,7
4160000,4019,92,0,7
4170000,4029,88,0,7
4180000,4038,83,0,8
4190000,4043,91,0,8
4200000,4056,89,0,8
4210000,4068,88,0,8
4220000,4076,87,0,8
4230000,4086,83,0,8
4240000,4098,79,0,8
4250000,4108,83,0,8
4260000,4113,92,0,8
4270000,4114,96,0,8
4280000,4126,95,0,8
4290000,4140,93,0,8
4300000,4150,94,0,8
4310000,4155,102,0,8
4320000,4164,108,0,8
4330000,4175,108,0,8
4340000,4185,108,0,8
4350000,4196,104,0,8
4360000,4204,104,0,8
4370000,4214,104,0,8
4380000,4227,104,0,8
4390000,4241,99,0,8
4400000,4248,104,0,8
4410000,4259,101,0,8
4420000,4277,94,0,8
4430000,4288,89,0,9
4440000,4296,91,0,9
4450000,4309,90,0,9
4460000,4316,88,0,10
4470000,4327,93,0,10
4480000,4335,96,0,10
4490000,4340,104,0,10
4500000,4348,107,0,10
4510000,4365,99,0,11
4520000,4371,101,0,11
4530000,4381,103,0,11
4540000,4391,106,0,11
4550000,4397,110,0,11
4560000,4408,107,0,11
4570000,4419,105,0,11
4580000,4434,101,0,11
4590000,4448,94,0,11
4600000,4455,102,0,11
4610000,4466,102,0,11
4620000,4476,100,0,11
4630000,4483,107,0,11
4640000,4495,105,0,11
4650000,4509,94,0,11
4660000,4521,91,0,11
4670000,4537,86,0,11
4680000,4543,89,0,11
4690000,4551,88,0,11
4700000,4562,89,0,11
4710000,4566,89,0,11
4720000,4579,86,0,11
4730000,4590,85,0,11
4740000,4602,84,0,11
4750000,4619,75,0,11
4760000,4626,83,0,11
4770000,4633,90,0,11
4780000,4640,95,0,11
4790000,4652,98,0,11
4800000,4660,94,0,11
4810000,4667,95,0,11
4820000,4676,100,0,11
4830000,4683,99,0,11
4840000,4691,103,0,11
4850000,4702,103,0,11
4860000,4717,99,0,11
4870000,4728,93,0,11
4880000,4738,96,0,11
4890000,4747,93,0,11
4900000,4757,96,0,11
4910000,4771,91,0,12
4920000,4779,89,0,12
4930000,4787,91,0,12
4940000,4796,96,0,12
4950000,4804,96,0,12
4960000,4813,95,0,12
4970000,4827,88,0,12
4980000,4836,90,0,12
4990000,4845,86,0,12
