time,success,flying,dropped,failed
950000,510,233,209,0
960000,517,233,210,0
970000,521,235,211,0
980000,528,237,213,0
990000,535,235,213,0
1000000,544,232,214,0
1010000,552,227,217,0
1020000,561,224,221,0
1030000,574,219,224,0
1040000,581,220,225,0
1050000,590,222,228,0
1060000,600,218,229,0
1070000,609,218,232,0
1080000,616,215,235,0
1090000,623,217,237,0
1100000,632,217,237,0
1110000,638,219,239,0
1120000,649,212,244,0
1130000,654,217,246,0
1140000,661,217,250,0
1150000,671,213,254,0
1160000,680,211,257,0
1170000,689,206,259,0
1180000,698,201,260,0
1190000,706,202,264,0
1200000,712,207,264,0
1210000,722,207,265,0
1220000,727,206,268,0
1230000,733,206,268,0
1240000,736,210,269,0
1250000,745,212,272,0
1260000,751,217,275,0
1270000,763,208,277,0
1280000,767,214,278,0
1290000,778,213,280,0
1300000,785,215,282,0
1310000,788,224,283,0
1320000,794,231,285,0
1330000,803,227,291,0
1340000,813,225,293,0
1350000,818,226,294,0
1360000,820,232,294,0
1370000,829,232,295,0
1380000,833,239,297,0
1390000,843,238,297,0
1400000,849,237,304,0
1410000,854,238,306,0
1420000,861,239,309,0
1430000,865,239,312,0
1440000,885,227,314,0
1450000,894,229,315,0
1460000,901,226,317,0
1470000,911,229,320,0
1480000,923,224,324,0
1490000,934,223,327,0
1500000,939,229,327,0
1510000,945,231,329,0
1520000,954,228,331,0
1530000,960,233,332,0
1540000,963,241,334,0
1550000,971,239,338,0
1560000,978,237,341,0
1570000,985,238,342,0
1580000,991,239,346,0
1590000,1000,237,346,0
1600000,1009,239,350,0
1610000,1018,237,353,1
1620000,1022,239,355,1
1630000,1030,243,357,1
1640000,1035,244,361,1
1650000,1044,234,365,1
1660000,1055,230,367,1
1670000,1059,234,370,1
1680000,1071,228,373,1
1690000,1078,225,376,1
1700000,1087,226,378,1
1710000,1106,211,378,1
1720000,1112,213,380,1
1730000,1116,216,383,1
1740000,1125,214,387,1
1750000,1135,211,388,1
1760000,1144,214,391,1
1770000,1152,217,394,1
1780000,1158,222,395,1
1790000,1169,224,397,1
1800000,1174,222,398,1
1810000,1182,219,401,1
1820000,1194,218,404,1
1830000,1198,218,406,1
1840000,1208,217,409,1
1850000,1214,219,412,1
1860000,1223,217,416,1
1870000,1230,212,419,1
1880000,1234,220,420,1
1890000,1241,217,422,1
1900000,1244,226,423,1
1910000,1250,227,426,1
1920000,1254,227,427,2
1930000,1266,223,429,2
1940000,1275,223,434,2
1950000,1284,220,436,2
1960000,1297,213,438,2
1970000,1300,214,441,2
1980000,1306,214,446,2
1990000,1317,208,446,2
2000000,1325,204,449,2
2010000,1327,206,451,2
2020000,1329,214,451,2
2030000,1334,219,451,3
2040000,1343,219,451,3
2050000,1354,220,453,3
2060000,1361,217,456,3
2070000,1367,221,458,3
2080000,1372,222,459,3
2090000,1376,229,459,3
2100000,1383,230,460,3
2110000,1399,219,465,3
2120000,1405,219,468,3
2130000,1414,220,470,3
2140000,1420,224,471,3
2150000,1430,221,474,3
2160000,1437,223,475,3
2170000,1444,219,478,3
2180000,1449,216,481,3
2190000,1458,219,482,3
2200000,1471,215,484,3
2210000,1484,210,487,3
2220000,1487,213,488,3
2230000,1491,215,488,3
2240000,1495,216,491,3
2250000,1503,220,493,3
2260000,1510,224,496,3
2270000,1520,217,498,3
2280000,1524,221,501,3
2290000,1533,222,503,3
2300000,1544,219,506,3
2310000,1550,224,508,3
2320000,1558,229,510,3
2330000,1572,222,514,3
2340000,1579,223,516,3
2350000,1590,216,519,3
2360000,1596,212,525,3
2370000,1603,214,526,3
2380000,1607,220,529,3
2390000,1610,223,532,3
2400000,1619,226,532,3
2410000,1625,227,533,3
2420000,1628,231,537,3
2430000,1638,225,540,3
2440000,1647,224,542,3
2450000,1655,226,544,3
2460000,1664,221,546,3
2470000,1670,225,552,3
2480000,1675,229,554,3
2490000,1680,237,554,3
2500000,1688,237,557,3
2510000,1695,238,559,3
2520000,1699,240,561,3
2530000,1703,247,562,3
2540000,1706,255,564,3
2550000,1714,255,566,3
2560000,1723,252,568,3
2570000,1735,248,569,3
2580000,1745,246,572,3
2590000,1753,244,573,3
2600000,1760,249,576,3
2610000,1768,248,580,3
2620000,1780,240,584,3
2630000,1785,246,587,3
2640000,1792,246,590,3
2650000,1803,234,594,3
2660000,1813,233,594,3
2670000,1818,235,598,3
2680000,1832,228,600,3
2690000,1840,225,602,3
2700000,1847,226,606,3
2710000,1854,220,609,3
2720000,1867,216,610,3
2730000,1879,212,612,3
2740000,1890,209,615,3
2750000,1897,207,618,3
2760000,1902,214,621,3
2770000,1908,220,623,3
2780000,1913,222,628,3
2790000,1921,225,632,3
2800000,1930,219,633,3
2810000,1943,214,633,3
2820000,1948,221,635,3
2830000,1954,218,638,3
2840000,1964,220,638,3
2850000,1967,224,642,3
2860000,1974,223,647,3
2870000,1984,216,649,3
2880000,1992,218,652,3
2890000,1996,218,654,3
2900000,2003,216,662,3
2910000,2014,215,662,3
2920000,2018,216,663,3
2930000,2024,218,665,3
2940000,2031,221,669,3
2950000,2037,221,671,3
2960000,2041,224,671,4
2970000,2049,221,673,4
2980000,2055,226,673,4
2990000,2067,216,676,4
3000000,2074,216,676,4
3010000,2082,209,681,4
3020000,2086,211,685,4
3030000,2091,214,688,4
3040000,2101,210,691,4
3050000,2110,213,693,4
3060000,2124,204,695,4
3070000,2129,208,698,4
3080000,2135,209,698,4
3090000,2142,208,703,4
3100000,2155,203,704,4
3110000,2160,204,708,4
3120000,2161,211,709,4
3130000,2170,213,710,4
3140000,2176,213,715,4
3150000,2180,219,715,4
3160000,2191,216,717,4
3170000,2197,216,717,4
3180000,2207,210,718,4
3190000,2215,214,719,4
3200000,2221,216,722,4
3210000,2229,218,723,4
3220000,2238,216,723,4
3230000,2243,213,727,4
3240000,2249,213,729,4
3250000,2258,216,731,4
3260000,2265,216,738,4
3270000,2275,211,738,4
3280000,2282,213,740,4
3290000,2291,215,741,4
3300000,2298,217,743,4
3310000,2305,222,744,4
3320000,2310,231,745,4
3330000,2319,230,748,4
3340000,2323,236,748,4
3350000,2333,232,749,4
3360000,2341,228,753,4
3370000,2347,227,758,4
3380000,2356,228,761,4
3390000,2359,232,763,4
3400000,2368,233,765,4
3410000,2377,230,767,4
3420000,2382,234,769,4
3430000,2389,230,773,4
3440000,2398,227,777,4
3450000,2403,232,779,4
3460000,2411,229,780,4
3470000,2418,234,784,4
3480000,2424,236,787,4
3490000,2430,238,792,4
3500000,2439,238,794,4
3510000,2447,238,796,4
3520000,2453,240,796,4
3530000,2462,242,797,4
3540000,2471,244,799,4
3550000,2480,243,801,4
3560000,2489,241,802,4
3570000,2497,240,804,4
3580000,2503,244,805,4
3590000,2516,237,806,4
3600000,2524,241,809,4
3610000,2538,237,810,4
3620000,2545,237,811,4
3630000,2549,245,813,4
3640000,2555,246,816,4
3650000,2566,236,818,4
3660000,2577,230,822,4
3670000,2589,225,826,4
3680000,2603,218,828,4
3690000,2609,215,832,4
3700000,2617,218,833,4
3710000,2621,216,835,4
3720000,2627,220,835,4
3730000,2634,220,838,4
3740000,2646,217,840,4
3750000,2652,217,842,4
3760000,2658,224,844,4
3770000,2665,229,846,4
3780000,2671,233,848,4
3790000,2679,239,849,4
3800000,2684,238,849,4
3810000,2686,242,851,4
3820000,2695,244,854,4
3830000,2699,243,857,4
3840000,2710,241,860,4
3850000,2715,247,860,4
3860000,2727,243,862,5
3870000,2733,241,863,5
3880000,2744,241,865,5
3890000,2750,240,866,5
3900000,2762,237,870,5
3910000,2767,241,871,5
3920000,2778,233,874,5
3930000,2786,235,874,5
3940000,2791,240,878,5
3950000,2797,240,880,5
3960000,2804,238,883,5
3970000,2815,232,885,5
3980000,2829,228,886,5
3990000,2838,222,888,5
4000000,2845,220,890,5
4010000,2852,217,892,5
4020000,2858,216,897,5
4030000,2863,220,898,6
4040000,2872,219,899,6
4050000,2874,229,901,6
4060000,2879,228,904,6
4070000,2885,232,906,6
4080000,2896,226,908,6
4090000,2902,228,911,6
4100000,2911,226,913,6
4110000,2921,221,918,6
4120000,2931,218,920,6
4130000,2939,215,927,6
4140000,2948,216,928,6
4150000,2957,215,930,6
4160000,2968,212,932,6
4170000,2975,211,932,6
4180000,2982,208,933,6
4190000,2988,213,935,6
4200000,2995,215,937,6
4210000,3002,219,937,6
4220000,3006,222,937,6
4230000,3014,216,941,6
4240000,3027,209,943,6
4250000,3033,214,946,6
4260000,3042,215,950,6
4270000,3046,214,952,6
4280000,3050,219,954,6
4290000,3062,216,957,6
4300000,3069,218,959,6
4310000,3071,227,961,6
4320000,3076,232,966,6
4330000,3081,238,966,6
4340000,3090,237,968,6
4350000,3093,236,973,6
4360000,3100,235,975,6
4370000,3108,234,978,6
4380000,3121,233,979,6
4390000,3134,227,981,6
4400000,3137,236,981,6
4410000,3146,233,983,6
4420000,3154,234,985,6
4430000,3162,231,987,6
4440000,3165,233,992,6
4450000,3169,238,995,6
4460000,3176,236,996,6
4470000,3182,242,1000,6
4480000,3190,243,1002,6
4490000,3200,244,1004,6
4500000,3209,242,1008,6
4510000,3222,236,1011,6
4520000,3235,230,1012,6
4530000,3243,231,1015,6
4540000,3252,233,1017,6
4550000,3260,235,1017,6
4560000,3269,233,1018,6
4570000,3277,233,1019,6
4580000,3285,234,1021,6
4590000,3294,231,1022,6
4600000,3303,233,1026,6
4610000,3311,233,1028,7
4620000,3318,231,1031,7
4630000,3329,232,1033,7
4640000,3337,229,1038,7
4650000,3342,226,1039,7
4660000,3345,230,1041,7
4670000,3348,233,1046,7
4680000,3358,229,1049,7
4690000,3363,230,1050,7
4700000,3378,223,1053,8
4710000,3388,215,1055,8
4720000,3390,221,1057,8
4730000,3403,215,1060,8
4740000,3411,214,1064,8
4750000,3419,213,1065,8
4760000,3429,216,1067,8
4770000,3435,221,1070,8
4780000,3438,229,1071,8
4790000,3446,235,1072,8
4800000,3455,229,1073,8
4810000,3462,226,1077,8
4820000,3471,228,1080,8
4830000,3474,229,1082,8
4840000,3486,227,1084,8
4850000,3490,233,1085,8
4860000,3499,231,1089,8
4870000,3506,227,1091,8
4880000,3517,224,1096,8
4890000,3525,219,1099,8
4900000,3532,222,1102,8
4910000,3538,225,1103,8
4920000,3550,215,1107,8
4930000,3556,215,1111,8
4940000,3563,220,1113,8
4950000,3569,219,1116,8
4960000,3572,217,1123,8
4970000,3581,213,1125,8
4980000,3585,220,1125,8
4990000,3592,217,1126,8
