time,success,flying,dropped,failed
0,0,0,0,0
10000,0,8,0,0
20000,0,24,0,0
30000,0,32,2,0
40000,0,37,6,0
50000,1,41,7,0
60000,2,50,8,0
70000,5,55,11,0
80000,6,60,15,0
90000,12,64,20,0
100000,14,71,26,0
110000,19,72,29,0
120000,26,80,31,0
130000,36,76,34,0
140000,42,78,39,0
150000,51,79,40,0
160000,55,81,41,0
170000,64,81,44,0
180000,70,81,46,0
190000,77,81,49,0
200000,88,82,50,0
210000,94,83,54,0
220000,100,86,54,0
230000,108,84,55,0
240000,120,80,58,0
250000,127,79,61,0
260000,134,81,63,0
270000,148,69,64,0
280000,150,81,66,0
290000,158,76,67,1
300000,165,78,69,1
310000,176,77,69,1
320000,182,80,70,1
330000,189,75,74,1
340000,198,75,74,1
350000,209,67,79,1
360000,215,71,86,1
370000,218,71,88,1
380000,224,72,88,1
390000,234,75,90,1
400000,241,69,93,1
410000,247,74,94,1
420000,253,77,96,1
430000,259,85,98,1
440000,262,85,102,1
450000,269,83,106,1
460000,276,85,108,1
470000,279,90,111,1
480000,292,82,114,1
490000,300,84,115,1
500000,310,82,115,1
510000,321,79,118,1
520000,335,67,122,1
530000,341,71,123,1
540000,346,73,126,1
550000,355,70,130,1
560000,360,72,134,1
570000,366,72,138,1
580000,374,71,140,1
590000,378,77,142,1
600000,386,80,142,1
610000,392,76,144,1
620000,405,68,145,1
630000,410,72,146,1
640000,417,73,150,1
650000,423,76,151,1
660000,433,79,152,1
670000,442,78,156,1
680000,449,76,158,1
690000,455,76,160,1
700000,461,78,163,1
710000,467,77,163,1
720000,474,76,165,1
730000,478,78,166,1
740000,488,78,169,1
750000,498,75,171,1
760000,507,72,173,1
770000,514,68,175,1
780000,520,72,176,1
790000,524,68,181,1
800000,536,66,183,1
810000,546,65,186,1
820000,553,61,188,1
830000,558,70,191,1
840000,566,73,194,1
850000,567,82,196,1
860000,572,84,196,1
870000,578,83,200,1
880000,589,81,203,1
890000,595,81,206,1
900000,598,87,207,1
910000,606,84,209,2
920000,615,81,212,2
930000,626,79,213,2
940000,631,86,214,2
950000,641,85,216,2
960000,651,86,217,2
970000,662,85,218,2
980000,670,85,221,2
990000,679,81,223,2
1000000,687,76,225,2
1010000,693,75,228,2
1020000,708,74,230,2
1030000,716,73,233,2
1040000,724,73,234,2
1050000,733,65,239,2
1060000,741,66,241,2
1070000,747,70,242,2
1080000,756,65,248,2
1090000,765,67,252,2
1100000,774,70,255,2
1110000,780,72,256,2
1120000,787,79,259,2
1130000,793,80,261,2
1140000,799,82,266,2
1150000,811,79,268,2
1160000,817,78,270,2
1170000,826,79,272,2
1180000,831,78,276,2
1190000,840,76,279,2
1200000,848,78,282,2
1210000,852,85,282,2
1220000,862,83,283,2
1230000,868,82,285,2
1240000,880,77,289,2
1250000,883,78,294,2
1260000,891,79,296,2
1270000,898,73,298,2
1280000,903,82,300,2
1290000,916,72,302,2
1300000,924,73,304,2
1310000,930,74,307,2
1320000,939,74,308,2
1330000,947,71,309,2
1340000,955,69,312,2
1350000,966,63,315,2
1360000,973,71,317,2
1370000,978,68,320,2
1380000,984,65,324,2
1390000,993,67,327,3
1400000,997,66,328,3
1410000,1000,72,331,3
1420000,1007,73,334,3
1430000,1011,80,339,3
1440000,1018,80,339,3
1450000,1024,80,342,3
1460000,1032,83,342,3
1470000,1039,84,345,3
1480000,1043,87,346,3
1490000,1053,83,351,3
1500000,1067,74,354,3
1510000,1071,80,355,3
1520000,1081,73,358,3
1530000,1090,74,359,3
1540000,1104,67,362,3
1550000,1111,67,365,3
1560000,1116,73,365,3
1570000,1122,74,368,3
1580000,1128,76,369,3
1590000,1135,77,373,3
1600000,1142,80,374,3
1610000,1146,75,379,3
1620000,1155,70,381,3
1630000,1166,65,385,3
1640000,1173,68,387,3
1650000,1181,69,388,3
1660000,1187,74,391,3
1670000,1192,77,395,3
1680000,1202,73,396,3
1690000,1204,76,399,3
1700000,1210,78,402,3
1710000,1217,76,402,3
1720000,1228,72,403,3
1730000,1235,70,404,4
1740000,1246,70,406,4
1750000,1255,70,406,4
1760000,1262,67,410,4
1770000,1266,68,410,4
1780000,1274,68,413,4
1790000,1281,64,415,4
1800000,1289,65,418,4
1810000,1292,72,420,4
1820000,1297,71,421,4
1830000,1306,77,423,4
1840000,1309,84,427,4
1850000,1316,87,429,4
1860000,1324,83,432,4
1870000,1330,85,433,4
1880000,1337,87,436,4
1890000,1346,83,440,4
1900000,1353,84,442,4
1910000,1366,75,446,4
1920000,1372,73,451,4
1930000,1379,73,454,4
1940000,1387,76,456,4
1950000,1394,75,461,4
1960000,1404,75,463,4
1970000,1414,76,463,4
1980000,1421,75,468,4
1990000,1433,68,470,4
2000000,1440,65,471,4
2010000,1442,69,473,4
2020000,1452,74,474,4
2030000,1462,73,475,4
2040000,1470,73,476,4
2050000,1478,69,478,4
2060000,1486,71,479,4
2070000,1492,73,482,4
2080000,1502,72,483,4
2090000,1507,77,488,4
2100000,1513,85,489,4
