time,success,flying,dropped,failed
0,0,0,0,0
10000,0,5,1,0
20000,0,15,1,0
30000,0,24,3,0
40000,0,32,4,0
50000,0,44,6,0
60000,0,51,6,0
70000,0,62,7,0
80000,0,68,8,0
90000,1,78,8,0
100000,1,86,9,0
110000,1,94,11,0
120000,1,101,13,0
130000,2,110,15,0
140000,3,117,18,0
150000,3,125,20,0
160000,4,133,21,0
170000,8,134,22,0
180000,11,135,23,0
190000,14,142,26,0
200000,19,146,28,0
210000,25,145,34,0
220000,29,146,36,0
230000,36,145,36,0
240000,47,142,36,0
250000,52,150,37,0
260000,57,154,42,0
270000,66,148,44,0
280000,73,150,46,0
290000,76,156,49,0
300000,87,154,51,0
310000,96,155,54,0
320000,103,160,57,0
330000,110,160,61,0
340000,116,160,65,0
350000,128,153,67,0
360000,136,151,69,0
370000,139,156,71,0
380000,148,159,72,0
390000,152,162,74,0
400000,160,162,78,0
410000,168,160,80,0
420000,175,164,80,0
430000,179,162,85,0
440000,183,164,89,0
450000,190,169,89,0
460000,191,171,92,0
470000,203,173,94,0
480000,212,173,96,0
490000,222,173,99,0
500000,234,169,102,0
510000,248,163,104,0
520000,256,160,107,0
530000,260,166,109,0
540000,265,173,110,0
550000,271,175,112,0
560000,281,171,114,0
570000,286,174,115,0
580000,295,174,117,0
590000,308,168,117,0
600000,318,170,120,0
610000,329,169,121,0
620000,338,167,122,0
630000,344,174,123,0
640000,348,179,124,0
650000,358,169,127,0
660000,365,170,128,0
670000,368,174,132,0
680000,379,169,135,0
690000,393,158,139,0
700000,404,157,141,0
710000,408,156,142,0
720000,415,157,144,0
730000,423,157,146,0
740000,427,161,149,0
750000,437,157,151,0
760000,440,166,153,1
770000,447,171,155,1
780000,458,168,159,1
790000,463,171,166,1
800000,472,165,167,1
810000,481,162,169,1
820000,487,165,174,1
830000,495,162,175,1
840000,504,162,178,1
850000,512,162,181,1
860000,519,165,182,1
870000,526,162,183,1
880000,534,165,185,1
890000,544,159,187,1
900000,553,159,191,1
910000,563,156,194,1
920000,573,152,194,1
930000,578,155,196,1
940000,590,154,199,1
950000,593,156,202,1
960000,601,153,205,1
970000,610,151,205,1
980000,616,152,209,1
990000,625,146,211,1
1000000,632,143,214,1
1010000,637,143,215,1
1020000,646,140,219,1
1030000,654,141,221,1
1040000,656,147,222,1
1050000,661,149,229,1
1060000,668,145,232,2
1070000,678,144,235,2
1080000,685,142,237,2
1090000,688,147,240,2
1100000,694,147,243,2
1110000,705,146,243,2
1120000,715,143,245,2
1130000,720,145,250,2
1140000,731,142,253,2
1150000,738,145,253,2
1160000,746,145,255,2
1170000,752,144,256,2
1180000,763,137,257,2
1190000,767,141,262,2
1200000,774,141,266,2
1210000,778,147,267,2
1220000,785,144,270,2
1230000,790,143,272,2
1240000,797,139,277,2
1250000,805,144,278,2
1260000,814,146,281,2
1270000,823,142,281,2
1280000,829,146,282,2
1290000,835,150,284,2
1300000,837,158,285,2
1310000,848,158,287,2
1320000,857,163,288,2
1330000,864,166,289,2
1340000,871,169,289,2
1350000,884,163,289,2
1360000,890,165,289,2
1370000,892,170,292,2
1380000,896,175,296,2
1390000,903,175,298,2
1400000,907,177,304,2
1410000,916,175,305,2
1420000,918,181,308,2
1430000,928,177,309,2
1440000,938,176,310,2
1450000,949,177,310,2
1460000,957,173,312,2
1470000,963,177,318,2
1480000,972,177,320,2
1490000,988,170,324,2
1500000,996,171,326,2
1510000,1006,171,326,2
1520000,1017,164,330,2
1530000,1025,167,331,2
1540000,1031,171,334,2
1550000,1037,175,334,2
1560000,1044,176,334,2
1570000,1051,174,338,2
1580000,1055,180,339,2
1590000,1065,175,341,2
1600000,1075,179,342,2
1610000,1085,178,344,2
1620000,1093,177,345,2
1630000,1103,178,348,2
1640000,1111,178,350,2
1650000,1118,173,351,2
1660000,1128,167,356,2
1670000,1136,170,356,2
1680000,1150,165,356,2
1690000,1157,164,357,2
1700000,1166,165,359,2
1710000,1174,160,360,2
1720000,1178,162,364,2
1730000,1184,161,369,2
1740000,1195,159,371,2
1750000,1206,156,371,2
1760000,1216,161,371,2
1770000,1223,166,373,2
1780000,1226,175,373,2
1790000,1237,178,374,2
1800000,1251,168,374,2
1810000,1261,166,374,2
1820000,1268,172,375,2
1830000,1271,174,376,2
1840000,1277,179,377,2
1850000,1288,178,378,2
1860000,1292,182,381,2
1870000,1299,180,381,2
1880000,1308,179,386,2
1890000,1316,176,387,2
1900000,1325,176,391,2
1910000,1335,175,392,2
1920000,1344,170,394,2
1930000,1358,164,396,2
1940000,1367,167,398,2
1950000,1377,164,399,2
1960000,1386,162,400,2
1970000,1393,156,405,3
1980000,1399,158,408,3
1990000,1412,149,409,3
2000000,1420,145,412,3
2010000,1427,142,414,3
2020000,1434,142,417,3
2030000,1445,141,418,3
2040000,1446,148,419,3
2050000,1454,149,424,3
2060000,1465,144,425,3
2070000,1472,146,428,3
2080000,1478,144,431,3
2090000,1486,143,435,3
2100000,1493,142,438,3
2110000,1500,144,439,3
2120000,1508,143,441,3
2130000,1518,142,444,3
2140000,1524,146,445,3
2150000,1535,145,445,3
2160000,1538,151,446,3
2170000,1545,147,449,3
2180000,1548,148,450,3
2190000,1553,156,450,3
2200000,1561,157,452,3
2210000,1567,161,453,3
2220000,1574,161,453,3
2230000,1584,155,455,3
2240000,1589,157,456,3
2250000,1592,164,460,3
2260000,1598,169,463,3
2270000,1611,160,464,3
2280000,1618,164,464,3
2290000,1625,168,465,3
2300000,1634,167,468,3
2310000,1643,166,473,3
2320000,1648,174,475,3
2330000,1656,174,478,3
2340000,1665,172,481,3
2350000,1673,168,484,3
2360000,1682,166,485,3
2370000,1689,167,487,3
2380000,1696,170,490,3
2390000,1703,172,490,3
2400000,1711,171,495,3
2410000,1723,165,497,3
2420000,1730,167,499,3
2430000,1737,165,501,3
2440000,1745,166,502,3
2450000,1754,168,503,3
2460000,1762,162,507,3
2470000,1771,166,510,3
2480000,1777,169,512,3
2490000,1779,178,514,3
2500000,1787,179,516,3
2510000,1792,182,518,3
2520000,1802,177,521,3
2530000,1807,181,524,3
2540000,1818,182,525,3
2550000,1832,177,526,3
2560000,1836,179,528,3
2570000,1846,175,531,3
2580000,1858,167,538,3
2590000,1865,164,541,3
2600000,1871,169,545,3
2610000,1879,168,549,3
2620000,1890,163,551,3
2630000,1901,162,555,3
2640000,1913,157,558,3
2650000,1920,152,559,3
2660000,1931,149,560,3
2670000,1937,151,563,3
2680000,1943,150,567,3
2690000,1950,150,567,3
2700000,1957,154,568,3
2710000,1964,148,571,3
2720000,1972,146,575,3
2730000,1979,145,579,3
2740000,1987,145,582,3
2750000,1996,142,584,3
2760000,2004,145,588,3
2770000,2010,148,593,3
2780000,2019,148,596,3
2790000,2025,155,598,3
2800000,2029,154,599,3
2810000,2033,158,599,3
2820000,2044,157,603,3
2830000,2055,150,605,3
2840000,2059,155,608,3
2850000,2067,155,611,3
2860000,2074,157,613,3
2870000,2077,158,614,3
2880000,2081,164,617,3
2890000,2087,164,617,3
2900000,2097,165,619,3
2910000,2101,169,621,3
2920000,2110,164,623,3
2930000,2118,164,625,3
2940000,2128,167,626,3
2950000,2138,164,627,3
2960000,2151,157,629,3
2970000,2156,159,629,3
2980000,2168,156,631,3
2990000,2173,156,631,3
3000000,2181,151,635,3
3010000,2186,149,638,3
3020000,2191,152,640,3
3030000,2208,145,641,3
3040000,2213,148,642,3
3050000,2221,149,647,3
3060000,2228,149,647,3
3070000,2239,145,652,3
3080000,2246,144,653,3
3090000,2256,144,654,3
3100000,2261,146,656,3
3110000,2266,150,656,4
3120000,2274,148,659,4
3130000,2281,152,660,4
3140000,2288,152,664,4
3150000,2292,152,670,4
3160000,2299,153,672,4
3170000,2309,146,675,4
3180000,2317,141,677,4
3190000,2321,146,681,4
3200000,2326,150,683,4
3210000,2335,150,685,4
3220000,2340,151,686,4
3230000,2347,149,687,4
3240000,2350,153,688,4
3250000,2356,156,693,4
3260000,2361,163,695,4
3270000,2369,159,696,4
3280000,2380,157,697,5
3290000,2389,160,697,5
3300000,2403,154,700,5
3310000,2417,151,702,5
3320000,2422,157,706,5
3330000,2430,157,709,5
3340000,2440,155,711,5
3350000,2447,153,713,5
3360000,2453,155,713,5
3370000,2456,157,718,5
3380000,2459,164,721,5
3390000,2464,165,724,5
3400000,2469,165,731,5
3410000,2474,167,732,5
3420000,2481,168,735,5
3430000,2492,163,736,5
3440000,2501,161,739,5
3450000,2513,157,743,5
3460000,2519,157,743,5
3470000,2528,163,744,5
3480000,2536,163,747,5
3490000,2546,165,748,5
3500000,2552,167,751,5
3510000,2559,170,751,5
3520000,2565,171,752,5
3530000,2572,174,754,5
3540000,2576,183,754,5
3550000,2589,176,758,5
3560000,2597,172,762,5
3570000,2604,170,766,5
3580000,2612,172,767,5
3590000,2621,168,769,5
3600000,2634,170,769,5
3610000,2641,173,770,5
3620000,2653,163,776,5
3630000,2659,167,780,5
3640000,2664,167,785,5
3650000,2669,165,785,5
3660000,2677,162,789,5
3670000,2688,160,791,5
3680000,2699,154,794,6
3690000,2705,153,796,6
3700000,2715,153,798,6
3710000,2724,147,799,6
3720000,2727,151,802,6
3730000,2736,150,804,6
3740000,2740,157,804,6
3750000,2744,160,805,6
3760000,2751,166,807,6
3770000,2757,170,811,6
3780000,2768,167,815,6
3790000,2774,172,819,6
3800000,2782,168,819,6
3810000,2793,163,820,7
3820000,2798,169,823,7
3830000,2807,164,825,7
3840000,2815,166,827,7
3850000,2822,166,831,7
3860000,2833,161,836,7
3870000,2843,154,838,7
3880000,2852,156,840,7
3890000,2858,151,845,7
3900000,2863,158,845,8
3910000,2869,161,846,8
3920000,2877,159,846,8
3930000,2882,161,849,8
3940000,2889,166,851,8
3950000,2901,162,851,8
3960000,2905,165,852,8
3970000,2918,157,854,8
3980000,2922,162,856,8
3990000,2930,159,856,8
4000000,2940,154,858,8
4010000,2952,146,860,8
4020000,2963,142,863,8
4030000,2975,139,865,8
4040000,2980,142,866,8
4050000,2990,145,867,8
4060000,2993,148,868,8
4070000,2998,154,869,8
4080000,3002,156,870,8
4090000,3011,155,873,8
4100000,3016,158,874,8
4110000,3022,161,875,8
4120000,3031,161,875,8
4130000,3033,169,877,8
4140000,3042,171,877,8
4150000,3049,171,880,8
4160000,3058,170,882,8
4170000,3065,166,885,8
4180000,3073,161,887,8
4190000,3080,164,890,8
4200000,3089,164,892,8
4210000,3093,170,893,8
4220000,3100,169,894,8
4230000,3109,162,898,8
4240000,3120,158,899,8
4250000,3128,161,902,8
4260000,3140,161,904,8
4270000,3144,162,904,8
4280000,3157,157,907,8
4290000,3165,159,909,8
4300000,3175,157,912,8
4310000,3179,164,914,8
4320000,3185,170,917,8
4330000,3190,173,920,8
4340000,3200,171,922,8
4350000,3214,162,924,8
4360000,3221,163,924,8
4370000,3233,160,925,8
4380000,3241,161,929,8
4390000,3247,162,931,8
4400000,3258,161,933,8
4410000,3261,164,935,8
4420000,3267,162,942,8
4430000,3274,159,945,8
4440000,3275,166,947,8
4450000,3281,171,948,8
4460000,3288,168,950,8
4470000,3295,172,955,8
4480000,3304,171,958,8
4490000,3314,169,963,8
4500000,3322,171,964,8
4510000,3330,172,965,8
4520000,3339,169,967,8
4530000,3354,164,969,8
4540000,3361,165,974,8
4550000,3373,161,976,8
4560000,3383,157,978,8
4570000,3385,162,980,8
4580000,3393,165,980,8
4590000,3406,156,982,9
4600000,3418,158,983,9
4610000,3425,159,986,9
4620000,3432,152,994,9
4630000,3435,160,997,9
4640000,3444,158,1000,9
4650000,3449,155,1001,9
4660000,3454,156,1004,9
4670000,3462,157,1006,9
4680000,3464,159,1011,9
4690000,3468,160,1013,9
4700000,3479,160,1014,9
4710000,3490,152,1015,9
4720000,3496,153,1018,9
4730000,3507,152,1018,9
4740000,3516,152,1020,9
4750000,3527,148,1021,9
4760000,3531,158,1022,9
4770000,3541,161,1023,9
4780000,3545,168,1024,9
4790000,3554,171,1027,9
4800000,3563,165,1028,9
4810000,3575,159,1030,9
4820000,3582,166,1030,9
4830000,3586,168,1030,9
4840000,3593,171,1032,9
4850000,3596,177,1034,9
4860000,3604,178,1036,9
4870000,3612,173,1038,9
4880000,3619,173,1044,9
4890000,3630,167,1045,9
4900000,3639,170,1046,9
4910000,3650,167,1048,9
4920000,3657,164,1050,9
4930000,3666,165,1050,9
4940000,3675,167,1053,9
4950000,3685,164,1054,9
4960000,3695,161,1055,9
4970000,3702,159,1057,9
4980000,3708,163,1058,9
4990000,3718,158,1058,9
