type,start,end,duration
RETRIEVE,2698880,2786178,87298
RETRIEVE,3620235,3665967,45732
RETRIEVE,3481414,3547078,65664
RETRIEVE,4343889,4455025,111136
ADD,2618305,3210814,592509
DELETE,3390379,3906771,516392
RETRIEVE,2119847,2229991,110144
DELETE,4231730,4659971,428241
ADD,555759,961941,406182
ADD,1889091,2306075,416984
RETRIEVE,2243006,2355340,112334
ADD,1905304,2343291,437987
RETRIEVE,3935283,4003403,68120
RETRIEVE,90969,178757,87788
RETRIEVE,4290342,4408100,117758
RETRIEVE,4433245,4525387,92142
RETRIEVE,4536563,4618481,81918
RETRIEVE,1618305,1698235,79930
DELETE,2608160,3153262,545102
DELETE,3440478,4039574,599096
RETRIEVE,1697729,1745489,47760
ADD,4095175,4589295,494120
RETRIEVE,842891,940459,97568
RETRIEVE,4187450,4245286,57836
RETRIEVE,3509371,3586823,77452
RETRIEVE,3733298,3869688,136390
DELETE,2391545,2518737,127192
ADD,3368838,3866006,497168
DELETE,3051597,3303331,251734
RETRIEVE,3466783,3512901,46118
RETRIEVE,324152,379762,55610
RETRIEVE,4403,73791,69388
DELETE,2612978,3010803,397825
DELETE,1353827,1682215,328388
ADD,2102519,2583576,481057
RETRIEVE,3267072,3347692,80620
RETRIEVE,1339671,1402661,62990
ADD,1662827,2020343,357516
RETRIEVE,2871200,2957264,86064
RETRIEVE,4368883,4434167,65284
RETRIEVE,2421718,2512746,91028
ADD,4010562,4594029,583467
RETRIEVE,4263333,4322923,59590
ADD,302822,615155,312333
RETRIEVE,91070,200336,109266
DELETE,3992832,4727532,734700
ADD,4179608,4536475,356867
RETRIEVE,4498305,4591939,93634
ADD,4171355,4738164,566809
RETRIEVE,2624441,2745221,120780
RETRIEVE,1931422,1999748,68326
RETRIEVE,2066760,2188830,122070
ADD,3113180,3388390,275210
ADD,618971,1099880,480909
RETRIEVE,1338846,1433344,94498
ADD,2373920,2797417,423497
RETRIEVE,2878772,2978886,100114
ADD,3287708,3663614,375906
DELETE,852480,1476479,623999
RETRIEVE,2387488,2474920,87432
RETRIEVE,1254258,1374188,119930
RETRIEVE,4140994,4214290,73296
RETRIEVE,4235124,4337962,102838
RETRIEVE,665991,781447,115456
RETRIEVE,2457312,2532554,75242
ADD,2604031,3328178,724147
ADD,1209322,1508629,299307
RETRIEVE,1546593,1648289,101696
ADD,2822639,3031302,208663
RETRIEVE,4192565,4323725,131160
RETRIEVE,1069292,1174894,105602
DELETE,2476459,2779916,303457
DELETE,2858771,3224273,365502
ADD,4232165,4876166,644001
RETRIEVE,4453612,4545728,92116
ADD,1935942,2299202,363260
ADD,3368883,3790222,421339
RETRIEVE,135287,226559,91272
RETRIEVE,1387998,1503734,115736
RETRIEVE,182425,262019,79594
ADD,41543,224322,182779
RETRIEVE,2974725,3123403,148678
ADD,3234438,3494964,260526
ADD,4080527,4568023,487496
RETRIEVE,2210771,2283073,72302
RETRIEVE,800560,898778,98218
RETRIEVE,4645909,4751749,105840
RETRIEVE,1332770,1399390,66620
RETRIEVE,3777558,3856556,78998
ADD,1799274,2216258,416984
RETRIEVE,3899897,4034341,134444
RETRIEVE,2937249,3026051,88802
RETRIEVE,4349264,4457336,108072
ADD,2589675,2958150,368475
RETRIEVE,2230632,2361988,131356
RETRIEVE,2032711,2134899,102188
RETRIEVE,2216750,2313980,97230
ADD,4049450,4568955,519505
RETRIEVE,1936712,1955348,18636
RETRIEVE,1479208,1567604,88396
RETRIEVE,2075492,2158042,82550
RETRIEVE,946010,995974,49964
ADD,23468,394899,371431
ADD,3121175,3737141,615966
RETRIEVE,2330227,2435607,105380
RETRIEVE,4723833,4814743,90910
ADD,220884,461779,240895
ADD,4277539,4755937,478398
ADD,889131,1350473,461342
RETRIEVE,2305930,2357294,51364
ADD,3573673,4012466,438793
RETRIEVE,4124349,4236181,111832
RETRIEVE,246413,327059,80646
ADD,3652241,4030314,378073
RETRIEVE,2192565,2364669,172104
RETRIEVE,1974925,2065635,90710
ADD,956235,1253439,297204
RETRIEVE,1668402,1747478,79076
ADD,1211193,1633143,421950
RETRIEVE,2993065,3076059,82994
ADD,2867776,3334436,466660
ADD,3697729,4130685,432956
RETRIEVE,2628943,2650319,21376
RETRIEVE,1912016,1984216,72200
ADD,3520773,3968969,448196
RETRIEVE,4544366,4598156,53790
DELETE,3900770,4229668,328898
ADD,3090372,3449073,358701
RETRIEVE,1669212,1741958,72746
RETRIEVE,181921,261949,80028
ADD,2391430,2828574,437144
RETRIEVE,2481414,2524156,42742
RETRIEVE,3770181,3893379,123198
RETRIEVE,2091812,2180850,89038
RETRIEVE,3575725,3668323,92598
RETRIEVE,3348464,3443506,95042
RETRIEVE,1696022,1826332,130310
RETRIEVE,302152,376748,74596
RETRIEVE,320315,414507,94192
RETRIEVE,3865608,3930862,65254
RETRIEVE,2866957,2962005,95048
RETRIEVE,2146314,2215268,68954
ADD,1558943,2035285,476342
RETRIEVE,1872574,1987628,115054
RETRIEVE,3508940,3714298,205358
RETRIEVE,3041543,3163929,122386
RETRIEVE,4071912,4183030,111118
RETRIEVE,4662506,4753588,91082
ADD,1441810,1906645,464835
RETRIEVE,1766938,1834266,67328
RETRIEVE,647330,725306,77976
RETRIEVE,942984,1021454,78470
RETRIEVE,2921629,3010881,89252
RETRIEVE,3990723,4092483,101760
RETRIEVE,674059,810729,136670
RETRIEVE,4201761,4287637,85876
RETRIEVE,362585,470551,107966
RETRIEVE,3418772,3501938,83166
ADD,1833995,2377050,543055
ADD,2359822,2848800,488978
RETRIEVE,4318801,4430323,111522
DELETE,2834660,3443697,609037
RETRIEVE,2002345,2090409,88064
ADD,2327392,2712266,384874
ADD,3302152,3971936,669784
RETRIEVE,2667641,2777889,110248
ADD,3334940,3817776,482836
RETRIEVE,4656856,4690688,33832
ADD,1557627,2129541,571914
RETRIEVE,1632401,1762459,130058
RETRIEVE,3151893,3238637,86744
RETRIEVE,3890859,3964529,73670
RETRIEVE,4530951,4592197,61246
DELETE,2441810,3178001,736191
ADD,1012345,1397246,384901
ADD,3523972,4098322,574350
RETRIEVE,4381709,4491801,110092
ADD,3484488,4019668,535180
ADD,3569967,4143419,573452
RETRIEVE,1071666,1161496,89830
ADD,1431934,2031743,599809
RETRIEVE,3044447,3156589,112142
DELETE,4401250,4713351,312101
RETRIEVE,3423714,3507476,83762
RETRIEVE,4054014,4161896,107882
RETRIEVE,3197135,3300467,103332
RETRIEVE,3469104,3598184,129080
RETRIEVE,3544894,3605422,60528
ADD,656856,1234958,578102
RETRIEVE,2474746,2570368,95622
RETRIEVE,2178172,2266358,88186
DELETE,963467,1288149,324682
RETRIEVE,1853326,1939074,85748
RETRIEVE,3146205,3285945,139740
RETRIEVE,2034567,2137151,102584
ADD,3222510,3781685,559175
RETRIEVE,2887836,2996496,108660
DELETE,3292039,3664322,372283
RETRIEVE,2529036,2619334,90298
ADD,855768,1140391,284623
ADD,3208361,3634091,425730
ADD,1622353,2178767,556414
RETRIEVE,3984232,4059084,74852
ADD,3983284,4574070,590786
RETRIEVE,729694,850574,120880
RETRIEVE,660240,818408,158168
DELETE,2640580,2870941,230361
DELETE,530951,820623,289672
DELETE,612426,944863,332437
RETRIEVE,726028,844596,118568
RETRIEVE,1224445,1313417,88972
RETRIEVE,3913967,3991229,77262
RETRIEVE,2681038,2799832,118794
RETRIEVE,3273584,3450508,176924
ADD,3144980,3604646,459666
RETRIEVE,1343810,1437648,93838
RETRIEVE,2992015,3054777,62762
ADD,3716356,4200545,484189
RETRIEVE,4371455,4428731,57276
ADD,328661,559031,230370
RETRIEVE,3872574,4021672,149098
RETRIEVE,2785889,2882993,97104
RETRIEVE,3695260,3809002,113742
RETRIEVE,2735111,2862079,126968
RETRIEVE,1502047,1599579,97532
RETRIEVE,3757136,3896022,138886
DELETE,224296,794023,569727
ADD,1848537,2348271,499734
RETRIEVE,3100097,3224917,124820
DELETE,2137485,2666551,529066
ADD,3101972,3809453,707481
RETRIEVE,1234438,1368616,134178
RETRIEVE,2098653,2213087,114434
ADD,1987386,2479579,492193
RETRIEVE,4729694,4817684,87990
DELETE,463367,752020,288653
RETRIEVE,4426551,4505467,78916
ADD,224445,465404,240959
DELETE,2232687,2874918,642231
RETRIEVE,677690,717076,39386
DELETE,2608580,3107249,498669
RETRIEVE,3352262,3468586,116324
RETRIEVE,3735916,3786592,50676
DELETE,469818,879493,409675
ADD,685108,1126235,441127
RETRIEVE,1406527,1496215,89688
RETRIEVE,3687328,3752562,65234
RETRIEVE,3317878,3403262,85384
RETRIEVE,1701414,1793328,91914
DELETE,3338846,3826046,487200
RETRIEVE,581104,683052,101948
ADD,287708,783477,495769
RETRIEVE,1441699,1504457,62758
RETRIEVE,4040313,4125347,85034
RETRIEVE,190823,285531,94708
RETRIEVE,657545,767449,109904
ADD,4651126,4791455,140329
RETRIEVE,1940969,1963449,22480
DELETE,3807396,4476911,669515
RETRIEVE,3765420,3859968,94548
RETRIEVE,681038,823760,142722
RETRIEVE,1653848,1766436,112588
DELETE,4192272,4694082,501810
ADD,1572970,1841000,268030
DELETE,1373920,1651279,277359
RETRIEVE,2345,120151,117806
RETRIEVE,1292584,1381594,89010
ADD,2599925,2950288,350363
RETRIEVE,765420,845242,79822
RETRIEVE,1534819,1633191,98372
ADD,3593714,3951971,358257
RETRIEVE,4338906,4435280,96374
RETRIEVE,1253780,1340096,86316
RETRIEVE,3268480,3388564,120084
ADD,1213881,1655212,441331
RETRIEVE,2777558,2886030,108472
RETRIEVE,2958454,3031746,73292
RETRIEVE,2090303,2223771,133468
ADD,2646944,3192649,545705
ADD,2348739,2773737,424998
RETRIEVE,4789195,4826095,36900
RETRIEVE,2275578,2395648,120070
RETRIEVE,4230873,4290921,60048
DELETE,4266573,4627081,360508
RETRIEVE,1508940,1643304,134364
RETRIEVE,2482903,2645767,162864
RETRIEVE,2687328,2701708,14380
ADD,3051651,3641964,590313
DELETE,4088332,4656772,568440
RETRIEVE,497774,614814,117040
RETRIEVE,4203874,4290056,86182
ADD,287837,1151794,863957
ADD,1453755,1947421,493666
ADD,1992832,2598061,605229
ADD,2232165,2744694,512529
RETRIEVE,2990723,3088981,98258
DELETE,2520773,2833680,312907
ADD,1053446,1183315,129869
RETRIEVE,561010,669586,108576
RETRIEVE,1505569,1588871,83302
ADD,2937063,3445413,508350
RETRIEVE,980703,1111599,130896
RETRIEVE,1736338,1825734,89396
RETRIEVE,4836,72616,67780
RETRIEVE,4075535,4156595,81060
RETRIEVE,608580,722318,113738
RETRIEVE,2077467,2167861,90394
RETRIEVE,1098653,1185405,86752
RETRIEVE,1475922,1589912,113990
ADD,2015884,2244253,228369
RETRIEVE,544894,686112,141218
RETRIEVE,419781,515047,95266
RETRIEVE,4442717,4601723,159006
RETRIEVE,342738,441522,98784
RETRIEVE,1203874,1311232,107358
ADD,1164799,1653620,488821
RETRIEVE,1834916,1940250,105334
ADD,363551,884232,520681
RETRIEVE,4546593,4634811,88218
RETRIEVE,4544894,4671074,126180
ADD,1184335,1629863,445528
RETRIEVE,2175133,2246945,71812
DELETE,3238339,3533968,295629
ADD,2418772,2809306,390534
RETRIEVE,2575523,2666807,91284
RETRIEVE,3746733,3794587,47854
RETRIEVE,1216080,1319546,103466
ADD,4232638,4665603,432965
ADD,1572706,1924756,352050
DELETE,1766685,2210842,444157
RETRIEVE,254666,475118,220452
RETRIEVE,455987,538951,82964
ADD,3422546,3893440,470894
RETRIEVE,219575,326151,106576
RETRIEVE,2056048,2153998,97950
RETRIEVE,4620665,4700441,79776
ADD,292584,618406,325822
RETRIEVE,809699,932793,123094
ADD,2791047,3319455,528408
ADD,2544894,2991024,446130
ADD,1249406,1647945,398539
RETRIEVE,1982500,2072328,89828
RETRIEVE,1593714,1669042,75328
ADD,4419781,4879196,459415
RETRIEVE,2132699,2247439,114740
RETRIEVE,1374850,1490246,115396
RETRIEVE,3106893,3226569,119676
RETRIEVE,3066760,3158414,91654
RETRIEVE,2652241,2741067,88826
ADD,3219557,3574145,354588
ADD,1983600,2617595,633995
DELETE,2695260,3172871,477611
RETRIEVE,2440478,2543416,102938
RETRIEVE,604031,723529,119498
RETRIEVE,1664908,1707196,42288
ADD,2847911,3373095,525184
DELETE,3647270,4078030,430760
RETRIEVE,3996456,4103310,106854
ADD,1371455,2010870,639415
RETRIEVE,1546780,1630258,83478
RETRIEVE,4137485,4264999,127514
DELETE,683598,1130738,447140
RETRIEVE,2618347,2731333,112986
DELETE,1616523,2079283,462760
ADD,2433245,2915562,482317
RETRIEVE,4101557,4217017,115460
ADD,4225113,4681147,456034
ADD,98413,635557,537144
RETRIEVE,1420583,1515359,94776
RETRIEVE,2497774,2612650,114876
RETRIEVE,3457312,3626038,168726
RETRIEVE,4364293,4444287,79994
RETRIEVE,4094840,4172968,78128
RETRIEVE,3520362,3627584,107222
ADD,4135422,4600248,464826
RETRIEVE,1337421,1408307,70886
DELETE,2097897,2545250,447353
RETRIEVE,2668627,2725925,57298
ADD,3537440,4046059,508619
RETRIEVE,2244809,2334313,89504
RETRIEVE,4476459,4569753,93294
ADD,3364293,3710145,345852
ADD,3840508,4387037,546529
RETRIEVE,230873,319785,88912
RETRIEVE,1403487,1508757,105270
RETRIEVE,750642,806348,55706
RETRIEVE,3498305,3561573,63268
RETRIEVE,260841,349157,88316
RETRIEVE,620940,672852,51912
DELETE,2979461,3556896,577435
RETRIEVE,1224296,1367002,142706
ADD,2352262,2794279,442017
RETRIEVE,3596907,3725567,128660
ADD,2666804,3087865,421061
ADD,921629,1353446,431817
ADD,3233426,3676295,442869
DELETE,2664519,3129336,464817
RETRIEVE,14863,124699,109836
RETRIEVE,1558786,1646946,88160
ADD,1647270,2226781,579511
RETRIEVE,4205168,4260176,55008
RETRIEVE,2090372,2170308,79936
RETRIEVE,3257338,3341984,84646
RETRIEVE,1865406,1938720,73314
RETRIEVE,718147,824403,106256
RETRIEVE,557627,667351,109724
RETRIEVE,696796,860232,163436
ADD,2409949,3029955,620006
ADD,2026046,2406074,380028
ADD,56428,618308,561880
RETRIEVE,348739,428289,79550
RETRIEVE,4123538,4220202,96664
ADD,660218,1129370,469152
RETRIEVE,3233581,3333809,100228
DELETE,3192272,3589032,396760
RETRIEVE,2130114,2237806,107692
RETRIEVE,3210771,3309973,99202
RETRIEVE,3593556,3657034,63478
ADD,1692556,1958353,265797
ADD,1440478,1803932,363454
RETRIEVE,1684746,1819594,134848
RETRIEVE,1523972,1638770,114798
RETRIEVE,2835347,2940911,105564
ADD,3142993,3629025,486032
ADD,4380026,4804079,424053
ADD,2307284,2728873,421589
RETRIEVE,1187552,1328998,141446
DELETE,1650740,2148112,497372
ADD,239056,616101,377045
RETRIEVE,890859,986759,95900
ADD,4343810,4846824,503014
ADD,2865406,3369458,504052
ADD,2558562,2982189,423627
RETRIEVE,202689,321469,118780
RETRIEVE,2240322,2356356,116034
ADD,2696796,3340537,643741
RETRIEVE,992832,1092328,99496
RETRIEVE,2771852,2871354,99502
RETRIEVE,1268180,1367584,99404
RETRIEVE,560385,674327,113942
ADD,2790905,3356315,565410
ADD,265417,740582,475165
RETRIEVE,4004403,4079969,75566
ADD,1625578,2128333,502755
RETRIEVE,2652752,2685552,32800
ADD,3290271,3716835,426564
RETRIEVE,3866957,3967939,100982
RETRIEVE,3758764,3834878,76114
RETRIEVE,1234315,1322303,87988
RETRIEVE,2265417,2348531,83114
RETRIEVE,639916,717442,77526
RETRIEVE,778770,858144,79374
ADD,1528691,1928832,400141
DELETE,1693559,2311425,617866
ADD,2755954,3012570,256616
ADD,2344067,3066806,722739
ADD,89776,543151,453375
RETRIEVE,2171537,2286015,114478
RETRIEVE,2857388,2948768,91380
RETRIEVE,3887283,3972293,85010
ADD,3455987,3944650,488663
RETRIEVE,3511480,3613306,101826
RETRIEVE,4190823,4294629,103806
RETRIEVE,3231730,3303006,71276
RETRIEVE,4233781,4288401,54620
RETRIEVE,222024,303040,81016
ADD,1992914,2455655,462741
DELETE,2766938,3184534,417596
ADD,3202433,3610162,407729
RETRIEVE,4459222,4550716,91494
RETRIEVE,4667312,4747234,79922
ADD,702088,1432415,730327
DELETE,4002345,4426741,424396
RETRIEVE,4624441,4743481,119040
RETRIEVE,935283,1058299,123016
RETRIEVE,706061,787925,81864
ADD,2872574,3266740,394166
ADD,1893021,2250592,357571
RETRIEVE,2496826,2592364,95538
RETRIEVE,3497882,3609944,112062
DELETE,3222024,3596586,374562
RETRIEVE,4173432,4286662,113230
RETRIEVE,531608,618498,86890
RETRIEVE,1528118,1636598,108480
RETRIEVE,317878,406768,88890
RETRIEVE,1888816,1990592,101776
ADD,2765420,3155148,389728
RETRIEVE,1320315,1422109,101794
RETRIEVE,3824686,3924898,100212
RETRIEVE,4455987,4554873,98886
RETRIEVE,1580,99314,97734
RETRIEVE,3307284,3387830,80546
RETRIEVE,1306138,1407268,101130
RETRIEVE,73972,129196,55224
ADD,2091891,2523356,431465
ADD,665303,1176618,511315
RETRIEVE,3192565,3305769,113204
RETRIEVE,2987386,3065762,78376
RETRIEVE,4276085,4426263,150178
RETRIEVE,1478525,1554301,75776
RETRIEVE,1777612,1877146,99534
RETRIEVE,3188298,3298072,109774
RETRIEVE,1498305,1585365,87060
RETRIEVE,3979265,4100901,121636
ADD,2756911,3193805,436894
RETRIEVE,2752398,2824624,72226
RETRIEVE,1155379,1270215,114836
ADD,3111496,3429508,318012
RETRIEVE,4743449,4839303,95854
DELETE,2712803,3253199,540396
RETRIEVE,231730,321552,89822
RETRIEVE,3509005,3594867,85862
RETRIEVE,1487338,1510688,23350
ADD,4101469,4729701,628232
ADD,294842,695882,401040
RETRIEVE,1603866,1684148,80282
RETRIEVE,2537440,2590908,53468
DELETE,463149,882635,419486
ADD,3287837,4032459,744622
RETRIEVE,1343658,1449050,105392
ADD,2463367,2934854,471487
RETRIEVE,1949072,2043700,94628
DELETE,3040388,3394513,354125
ADD,1217713,1745676,527963
RETRIEVE,4192811,4258497,65686
RETRIEVE,2029366,2119374,90008
RETRIEVE,3171537,3288301,116764
RETRIEVE,3254033,3322129,68096
RETRIEVE,3497336,3563420,66084
DELETE,3606602,4034389,427787
ADD,185801,586424,400623
RETRIEVE,827223,905563,78340
RETRIEVE,1581104,1681592,100488
ADD,789846,1327704,537858
RETRIEVE,3403856,3510736,106880
ADD,1841965,2068759,226794
RETRIEVE,732710,842042,109332
RETRIEVE,3151573,3226587,75014
RETRIEVE,1067442,1158262,90820
DELETE,1929131,2364718,435587
ADD,1035638,1478859,443221
ADD,478600,995446,516846
ADD,3845394,4154846,309452
DELETE,2245407,2789527,544120
DELETE,422716,893425,470709
RETRIEVE,4547293,4625601,78308
ADD,983284,1447443,464159
RETRIEVE,4346194,4452408,106214
ADD,2197135,2658811,461676
RETRIEVE,936712,1028708,91996
RETRIEVE,1871200,1960926,89726
RETRIEVE,1947385,2101647,154262
DELETE,667312,978496,311184
RETRIEVE,3979461,4062155,82694
RETRIEVE,3618347,3716475,98128
RETRIEVE,2883573,2985275,101702
RETRIEVE,440478,535102,94624
DELETE,2216080,2575208,359128
DELETE,1743449,2225868,482419
RETRIEVE,4748056,4860208,112152
RETRIEVE,673610,727002,53392
RETRIEVE,2713694,2849260,135566
ADD,3090969,3544298,453329
DELETE,2176154,2462166,286012
RETRIEVE,1080782,1183212,102430
DELETE,2144877,2403059,258182
ADD,281639,713854,432215
DELETE,1336860,1821447,484587
RETRIEVE,2233072,2295326,62254
RETRIEVE,2085490,2183882,98392
ADD,666804,1037957,371153
RETRIEVE,2324152,2405380,81228
RETRIEVE,1640580,1737710,97130
RETRIEVE,4137258,4168142,30884
RETRIEVE,2082515,2213905,131390
RETRIEVE,2702088,2845304,143216
RETRIEVE,403487,490789,87302
RETRIEVE,2091070,2225914,134844
RETRIEVE,772246,931080,158834
ADD,1544894,2190192,645298
ADD,1265417,1537079,271662
RETRIEVE,1880594,1903182,22588
RETRIEVE,1305930,1380138,74208
ADD,983662,1213421,229759
RETRIEVE,4100097,4269315,169218
ADD,4022059,4516791,494732
RETRIEVE,1290271,1356397,66126
RETRIEVE,4209951,4327847,117896
RETRIEVE,154229,192175,37946
RETRIEVE,376799,440383,63584
