type,start,end,duration
RETRIEVE,4314363,4391245,76882
ADD,3786418,4216039,429621
ADD,935283,1339566,404283
ADD,2332146,2587595,255449
RETRIEVE,2495492,2611118,115626
RETRIEVE,4004209,4135435,131226
RETRIEVE,3815108,3865450,50342
RETRIEVE,1297786,1429976,132190
DELETE,814131,1117802,303671
RETRIEVE,4173432,4258276,84844
RETRIEVE,531837,610271,78434
DELETE,317878,897064,579186
RETRIEVE,1887836,2011122,123286
DELETE,2763060,3197925,434865
RETRIEVE,3824686,3976298,151612
DELETE,1059997,1397983,337986
ADD,3558310,3752854,194544
RETRIEVE,4455987,4516995,61008
ADD,1476740,1828984,352244
ADD,3702088,4171889,469801
DELETE,3265417,3612482,347065
DELETE,3307284,3705767,398483
RETRIEVE,889091,963331,74240
ADD,1305930,1863058,557128
DELETE,4330227,4767510,437283
DELETE,3208361,3789984,581623
DELETE,3582433,4121717,539284
RETRIEVE,4618971,4721745,102774
DELETE,537231,1091098,553867
ADD,1733298,2272091,538793
ADD,1113180,1462422,349242
RETRIEVE,2376799,2448067,71268
RETRIEVE,1665023,1757673,92650
RETRIEVE,2959787,3038595,78808
DELETE,359822,873657,513835
DELETE,4276085,4698137,422052
RETRIEVE,1014179,1124743,110564
RETRIEVE,3638997,3727755,88758
RETRIEVE,4511933,4577879,65946
DELETE,3188138,3482285,294147
RETRIEVE,1497882,1601714,103832
RETRIEVE,3979265,4078363,99098
ADD,3151893,3564486,412593
RETRIEVE,1660066,1777022,116956
RETRIEVE,4770725,4849301,78576
ADD,3835347,4432794,597447
RETRIEVE,1017322,1077052,59730
RETRIEVE,1155379,1271883,116504
DELETE,3108906,3755769,646863
RETRIEVE,4743449,4842097,98648
DELETE,4154229,4537166,382937
RETRIEVE,2711280,2810656,99376
ADD,231730,770069,538339
ADD,713694,1402118,688424
DELETE,3509005,3750326,241321
DELETE,1529036,1934023,404987
DELETE,2912016,3405080,493064
RETRIEVE,833100,934276,101176
RETRIEVE,1484488,1589332,104844
ADD,294842,592296,297454
ADD,2151922,2535480,383558
ADD,1726028,2162718,436690
RETRIEVE,2463149,2600565,137416
ADD,3872757,4397663,524906
ADD,3225100,3545243,320143
ADD,1423714,2012971,589257
RETRIEVE,1947385,2073865,126480
DELETE,1581104,2288205,707101
ADD,4297786,4606450,308664
DELETE,4192811,4725897,533086
DELETE,3497336,3920592,423256
ADD,3606602,3955048,348446
ADD,2382928,2631688,248760
RETRIEVE,4537509,4647597,110088
RETRIEVE,827223,898061,70838
RETRIEVE,1841241,1895599,54358
DELETE,732710,1308978,576268
ADD,336860,806883,470023
DELETE,1923652,2406886,483234
RETRIEVE,2420691,2490809,70118
RETRIEVE,3220705,3342603,121898
DELETE,1820435,2325654,505219
RETRIEVE,4571501,4656605,85104
DELETE,3146314,3474924,328610
ADD,1067442,1380257,312815
DELETE,1928646,2397391,468745
ADD,1035638,1575803,540165
RETRIEVE,264427,331549,67122
ADD,3845394,4157782,312388
RETRIEVE,1793656,1892302,98646
RETRIEVE,4557244,4703324,146080
RETRIEVE,972704,1064226,91522
ADD,3023468,3401736,378268
DELETE,4334256,4702083,367827
RETRIEVE,983284,1113700,130416
DELETE,2194299,2525911,331612
ADD,3581828,3983832,402004
DELETE,936712,1356364,419652
RETRIEVE,3476459,3512027,35568
RETRIEVE,2893950,3006298,112348
RETRIEVE,1947266,2033888,86622
RETRIEVE,667312,732618,65306
ADD,1992914,2235411,242497
RETRIEVE,1263378,1323206,59828
DELETE,4080782,4539632,458850
DELETE,1414571,1846221,431650
RETRIEVE,3931886,4054506,122620
DELETE,2623030,2824532,201502
RETRIEVE,3666804,3763694,96890
RETRIEVE,3526505,3602495,75990
RETRIEVE,294154,402152,107998
RETRIEVE,2880594,2991396,110802
DELETE,390379,836407,446028
DELETE,2808868,3258000,449132
ADD,2213881,2533950,320069
DELETE,1742657,2162800,420143
ADD,3276085,3612246,336161
DELETE,673610,917099,243489
DELETE,974725,1526322,551597
DELETE,3090372,3354956,264584
ADD,1915029,2249643,334614
DELETE,2175517,2559019,383502
ADD,3085490,3385631,300141
RETRIEVE,2949514,3047548,98034
DELETE,1080782,1413274,332492
DELETE,1475922,2033189,557267
ADD,2030530,2487426,456896
ADD,2673610,2906593,232983
ADD,2034567,2462808,428241
DELETE,2453755,2846281,392526
RETRIEVE,281639,377763,96124
DELETE,1334940,1770018,435078
RETRIEVE,2232687,2402637,169950
RETRIEVE,144877,234329,89452
RETRIEVE,1770697,1877083,106386
ADD,2085239,2440763,355524
RETRIEVE,1639916,1733932,94016
RETRIEVE,4137258,4169438,32180
ADD,2613996,2962646,348650
RETRIEVE,2701414,2786208,84794
RETRIEVE,1770387,1858057,87670
ADD,3261066,4135233,874167
RETRIEVE,403856,504168,100312
ADD,1669212,2064388,395176
RETRIEVE,59144,137654,78510
RETRIEVE,3830607,3919465,88858
ADD,4366355,4809669,443314
DELETE,1264427,1609417,344990
ADD,2366355,2895337,528982
DELETE,4176751,4584369,407618
DELETE,2681062,2994127,313065
RETRIEVE,4659908,4749566,89658
DELETE,4022059,4478621,456562
ADD,4209951,4609537,399586
RETRIEVE,377612,482910,105298
DELETE,4432720,4749064,316344
DELETE,1363551,1798175,434624
DELETE,3419781,4026557,606776
RETRIEVE,1098413,1209311,110898
DELETE,2151573,2459172,307599
RETRIEVE,1706061,1810875,104814
RETRIEVE,3646944,3747712,100768
DELETE,633008,1081575,448567
DELETE,2855768,3280247,424479
ADD,952643,1414060,461417
ADD,3708621,4297906,589285
ADD,2497774,2965351,467577
ADD,2793600,3102375,308775
RETRIEVE,1980104,2035238,55134
RETRIEVE,2735916,2828074,92158
DELETE,1558310,1913676,355366
RETRIEVE,871200,935558,64358
RETRIEVE,1245407,1346321,100914
ADD,979461,1388737,409276
DELETE,4264427,4727817,463390
DELETE,3688909,4113388,424479
ADD,987386,1516090,528704
ADD,1913967,2605809,691842
DELETE,991418,1427941,436523
RETRIEVE,2100097,2198171,98074
DELETE,2478600,3001051,522451
DELETE,2771967,3386525,614558
RETRIEVE,3817254,3932072,114818
RETRIEVE,3867824,3943174,75350
DELETE,3628214,3996523,368309
ADD,1593714,1807853,214139
RETRIEVE,1140994,1220160,79166
DELETE,2505569,2848641,343072
RETRIEVE,2729694,2871200,141506
ADD,4038953,4549944,510991
RETRIEVE,67585,140493,72908
RETRIEVE,2387488,2416350,28862
ADD,3570513,3899337,328824
ADD,2940663,3377167,436504
ADD,4281639,4758203,476564
ADD,1547293,1984798,437505
RETRIEVE,1056048,1145502,89454
ADD,2937249,3099637,162388
ADD,1624441,2163281,538840
ADD,516715,1046791,530076
ADD,1597461,2265364,667903
RETRIEVE,3871200,3963710,92510
RETRIEVE,3391430,3494866,103436
ADD,3406527,3998767,592240
DELETE,3665023,4116851,451828
DELETE,1993065,2433201,440136
RETRIEVE,4808868,4871174,62306
DELETE,1667641,2142899,475258
ADD,192272,487493,295221
DELETE,292197,773949,481752
DELETE,3618139,4050484,432345
ADD,4080926,4113565,32639
RETRIEVE,2041964,2124608,82644
DELETE,3475300,3858024,382724
RETRIEVE,2344067,2434915,90848
DELETE,4101972,4683160,581188
RETRIEVE,91812,184498,92686
DELETE,2709086,3192348,483262
RETRIEVE,2865406,2975678,110272
RETRIEVE,1420583,1503389,82806
RETRIEVE,248475,328153,79678
ADD,2885254,3352322,467068
RETRIEVE,1480389,1615711,135322
DELETE,2478968,2788299,309331
ADD,3260841,3648151,387310
ADD,3659908,4089742,429834
DELETE,2879213,3326779,447566
DELETE,1596907,2065096,468189
RETRIEVE,4733298,4841628,108330
RETRIEVE,827935,961675,133740
ADD,1913835,2477828,563993
DELETE,4091812,4267818,176006
RETRIEVE,2029366,2121614,92248
DELETE,1069761,1457507,387746
DELETE,4129491,4628401,498910
ADD,803388,1223911,420523
RETRIEVE,2012253,2079359,67106
DELETE,4069292,4574770,505478
ADD,1233072,1636150,403078
DELETE,696765,1175191,478426
ADD,1858771,2268696,409925
RETRIEVE,2958715,3061581,102866
ADD,2640637,3130403,489766
DELETE,1371455,1869401,497946
RETRIEVE,3620339,3749467,129128
DELETE,2248581,2792071,543490
RETRIEVE,55050,226732,171682
RETRIEVE,2974725,3129759,155034
ADD,346194,724212,378018
RETRIEVE,921018,1008702,87684
RETRIEVE,3495492,3595944,100452
ADD,1681454,2086709,405255
ADD,2080782,2394254,313472
DELETE,1532779,1799883,267104
ADD,88935,636113,547178
ADD,1618971,2066065,447094
DELETE,3793656,4230012,436356
ADD,2277539,2702982,425443
ADD,4559448,4776588,217140
RETRIEVE,106893,220489,113596
ADD,1442717,1904828,462111
ADD,1830607,2218019,387412
ADD,449796,955756,505960
RETRIEVE,4059446,4132486,73040
RETRIEVE,2401771,2498807,97036
DELETE,54531,537599,483068
RETRIEVE,1248475,1328827,80352
RETRIEVE,784087,850751,66664
RETRIEVE,4234315,4330663,96348
RETRIEVE,1905304,2019708,114404
DELETE,4097897,4450743,352846
RETRIEVE,1132085,1214541,82456
RETRIEVE,3822639,3919491,96852
RETRIEVE,313105,395629,82524
RETRIEVE,2677690,2772904,95214
RETRIEVE,1463367,1558095,94728
RETRIEVE,2543750,2674626,130876
RETRIEVE,2988215,3099115,110900
ADD,250930,687008,436078
DELETE,1827935,2426697,598762
DELETE,1276085,1626504,350419
RETRIEVE,1653848,1731286,77438
RETRIEVE,3049450,3150268,100818
ADD,1494646,1991212,496566
RETRIEVE,2005934,2094836,88902
RETRIEVE,3240322,3314370,74048
DELETE,3883573,4338718,455145
RETRIEVE,3192811,3292261,99450
DELETE,543750,1006102,462352
ADD,82515,589235,506720
RETRIEVE,3387488,3457350,69862
ADD,530951,919781,388830
RETRIEVE,44241,110633,66392
RETRIEVE,4826758,4853906,27148
ADD,638934,1018388,379454
RETRIEVE,928646,1043600,114954
ADD,2040388,2408780,368392
RETRIEVE,4033379,4129621,96242
RETRIEVE,3382928,3382928,0
RETRIEVE,2467956,2573394,105438
ADD,3218034,3731026,512992
RETRIEVE,1628943,1705669,76726
RETRIEVE,1754973,1836177,81204
RETRIEVE,3135422,3232412,96990
DELETE,4387178,4746213,359035
DELETE,3510689,3997972,487283
ADD,3406064,3706242,300178
DELETE,2302389,2740746,438357
RETRIEVE,2575725,2635003,59278
DELETE,1380026,1602345,222319
ADD,3575523,4079491,503968
RETRIEVE,175133,254913,79780
DELETE,1354113,1768494,414381
ADD,756911,1174219,417308
ADD,4638934,4846810,207876
RETRIEVE,1409581,1506749,97168
DELETE,3283119,3671689,388570
DELETE,1345800,1881101,535301
ADD,2927827,3429136,501309
ADD,4082318,4563894,481576
ADD,441810,1078575,636765
RETRIEVE,535083,626633,91550
ADD,3367359,3690800,323441
ADD,1757136,2305453,548317
ADD,4035079,4452369,417290
ADD,205650,691784,486134
DELETE,2267072,2772977,505905
RETRIEVE,1039678,1159866,120188
ADD,3673610,3981941,308331
RETRIEVE,2645679,2748771,103092
RETRIEVE,4799295,4896217,96922
DELETE,2889131,3251909,362778
ADD,1299459,1867028,567569
DELETE,3664908,3746750,81842
ADD,983810,1477022,493212
DELETE,1111496,1497361,385865
ADD,1853326,2285476,432150
DELETE,3628429,4079405,450976
RETRIEVE,2530951,2556965,26014
ADD,1234438,1563113,328675
RETRIEVE,2622727,2746047,123320
DELETE,2674594,3272356,597762
RETRIEVE,275578,361162,85584
ADD,547293,910951,363658
RETRIEVE,1420691,1510205,89514
ADD,2949750,3380325,430575
ADD,763060,1193552,430492
DELETE,4175517,4650812,475295
RETRIEVE,3421718,3523298,101580
DELETE,283119,703550,420431
DELETE,3231610,3747427,515817
RETRIEVE,1800560,1941024,140464
DELETE,544894,855893,310999
DELETE,497055,1128539,631484
DELETE,17220,562897,545677
RETRIEVE,2338906,2413516,74610
RETRIEVE,2452454,2560730,108276
RETRIEVE,41543,154597,113054
RETRIEVE,4187552,4327634,140082
ADD,650880,969411,318531
ADD,2445431,3022978,577547
DELETE,2537161,3197847,660686
ADD,2188138,2700055,511917
DELETE,3122345,3793333,670988
DELETE,3403487,3704434,300947
RETRIEVE,35638,126456,90818
DELETE,1959787,2382534,422747
RETRIEVE,133358,257102,123744
ADD,2146314,2419208,272894
ADD,1108906,1408232,299326
DELETE,1478583,1840277,361694
ADD,54014,619128,565114
RETRIEVE,1175256,1236736,61480
DELETE,2294842,2815912,521070
RETRIEVE,1192811,1257169,64358
DELETE,2290342,3134381,844039
RETRIEVE,2571196,2664972,93776
ADD,3343658,3886037,542379
DELETE,1394635,1723023,328388
ADD,2197135,2721772,524637
RETRIEVE,2427080,2534920,107840
DELETE,2332698,2745569,412871
RETRIEVE,3651126,3744716,93590
RETRIEVE,3088332,3213266,124934
DELETE,3056428,3567595,511167
ADD,4359822,4774018,414196
DELETE,499537,943231,443694
DELETE,857388,1253703,396315
DELETE,476459,1015150,538691
RETRIEVE,1758764,1817714,58950
DELETE,3803388,4409358,605970
DELETE,1567514,2007122,439608
DELETE,692556,1148683,456127
ADD,3818101,4079720,261619
DELETE,3059997,3557489,497492
ADD,3406660,3829796,423136
ADD,305699,1089371,783672
DELETE,4752398,4897952,145554
RETRIEVE,1519729,1583683,63954
DELETE,1848537,2234022,385485
DELETE,1674059,2347521,673462
RETRIEVE,409581,524671,115090
DELETE,913835,1371861,458026
ADD,1302822,1638557,335735
DELETE,982500,1448336,465836
DELETE,3782698,4127030,344332
DELETE,3179608,3496934,317326
DELETE,3612978,3841847,228869
RETRIEVE,2257338,2349670,92332
DELETE,3268180,3509538,241358
RETRIEVE,3233072,3302596,69524
ADD,1025947,1538114,512167
DELETE,2181389,2728381,546992
ADD,3280987,3693700,412713
DELETE,263333,685246,421913
DELETE,3255715,3641673,385958
RETRIEVE,4082442,4173238,90796
DELETE,508940,1041582,532642
RETRIEVE,1337569,1425393,87824
RETRIEVE,4652752,4729220,76468
ADD,290342,851491,561149
ADD,1208361,1556557,348196
DELETE,1337421,1740481,403060
RETRIEVE,1640637,1723845,83208
ADD,3474862,3999147,524285
RETRIEVE,3305699,3392993,87294
DELETE,1606602,1863682,257080
RETRIEVE,2807396,2900922,93526
ADD,2674059,3304626,630567
DELETE,395182,718438,323256
RETRIEVE,820435,881905,61470
ADD,1002345,1353329,350984
ADD,1940064,2428227,488163
RETRIEVE,14179,58591,44412
RETRIEVE,606602,668770,62168
RETRIEVE,398856,535112,136256
ADD,3409949,3992563,582614
RETRIEVE,2442717,2545933,103216
RETRIEVE,3949514,4006142,56628
ADD,257338,752561,495223
RETRIEVE,3032711,3129345,96634
ADD,3536292,4212440,676148
DELETE,1277539,1737047,459508
RETRIEVE,2202026,2337506,135480
ADD,3019887,3558402,538515
ADD,1292039,1819094,527055
DELETE,2502047,2948325,446278
DELETE,2050246,2467202,416956
DELETE,1956235,2400068,443833
ADD,729330,1216882,487552
DELETE,596907,1140027,543120
ADD,2509371,3019009,509638
ADD,2012344,2550183,537839
RETRIEVE,409949,507299,97350
DELETE,9874,487698,477824
RETRIEVE,569727,649167,79440
DELETE,937063,1430590,493527
RETRIEVE,4555980,4621962,65982
ADD,4463945,4854674,390729
DELETE,391430,843174,451744
RETRIEVE,2255715,2342885,87170
RETRIEVE,2905304,3019924,114620
RETRIEVE,1209322,1296934,87612
ADD,1313105,1780821,467716
DELETE,1770725,2045629,274904
DELETE,1321705,1480174,158469
DELETE,1192565,1760421,567856
ADD,4014863,4586360,571497
ADD,2723833,3228718,504885
ADD,3088935,3858756,769821
ADD,90303,462169,371866
ADD,664519,1119154,454635
DELETE,850275,1264591,414316
ADD,1940340,2404851,464511
ADD,4220884,4445825,224941
DELETE,4012877,4428490,415613
RETRIEVE,1531608,1609046,77438
DELETE,338906,688297,349391
ADD,558943,1039055,480112
DELETE,1433245,1979181,545936
RETRIEVE,1974925,2030759,55834
DELETE,1726259,2102683,376424
RETRIEVE,1608160,1716072,107912
RETRIEVE,1696022,1799378,103356
ADD,1693559,2123625,430066
RETRIEVE,3777612,3893746,116134
RETRIEVE,4336860,4438116,101256
ADD,63717,335110,271393
DELETE,1557319,1902985,345666
DELETE,1392900,1661004,268104
ADD,1776142,2083731,307589
RETRIEVE,4441810,4553100,111290
RETRIEVE,2608580,2649162,40582
DELETE,10562,462306,451744
DELETE,2268480,2703632,435152
ADD,4391430,4788153,396723
ADD,3121175,3948084,826909
ADD,387488,699876,312388
ADD,2652752,2999984,347232
RETRIEVE,2508940,2613880,104940
ADD,2353707,2824675,470968
RETRIEVE,4354113,4472217,118104
RETRIEVE,4224296,4296892,72596
ADD,3053446,3434290,380844
RETRIEVE,3122232,3223526,101294
ADD,213881,571295,357414
DELETE,2250930,2676975,426045
RETRIEVE,2108455,2225447,116992
ADD,2836291,3179308,343017
RETRIEVE,4307284,4391972,84688
DELETE,3171537,3777905,606368
RETRIEVE,3709086,3821558,112472
RETRIEVE,949072,1056738,107666
DELETE,623030,984372,361342
DELETE,3555980,3942530,386550
DELETE,237473,494895,257422
ADD,1459222,1964006,504784
ADD,3892509,4129744,237235
ADD,4135287,4598075,462788
DELETE,192811,644444,451633
RETRIEVE,1650880,1719366,68486
RETRIEVE,1026080,1129216,103136
RETRIEVE,629706,728220,98514
ADD,1152668,1663344,510676
RETRIEVE,1125255,1206189,80934
DELETE,1900859,2231693,330834
RETRIEVE,884058,987580,103522
ADD,2899897,3452161,552264
RETRIEVE,3622815,3651763,28948
ADD,2650740,2880619,229879
ADD,3608099,3873739,265640
DELETE,2403487,2727271,323784
DELETE,332698,883785,551087
ADD,2474746,2930048,455302
RETRIEVE,3197135,3307737,110602
RETRIEVE,847911,977801,129890
RETRIEVE,959787,1034985,75198
RETRIEVE,255133,332419,77286
RETRIEVE,836463,896889,60426
ADD,4136292,4447411,311119
DELETE,1090969,1692761,601792
ADD,1660228,1852706,192478
RETRIEVE,3952547,4048897,96350
RETRIEVE,4665991,4750369,84378
RETRIEVE,4520773,4592477,71704
DELETE,387998,927505,539507
DELETE,663709,1283918,620209
ADD,2947385,3123502,176117
DELETE,3713694,4222628,508934
DELETE,3789195,4249528,460333
DELETE,621395,783282,161887
ADD,3325970,3804850,478880
RETRIEVE,4059997,4161249,101252
ADD,4059144,4690174,631030
DELETE,1193572,1536218,342646
ADD,2273584,3012193,738609
RETRIEVE,406660,509470,102810
RETRIEVE,1082442,1141944,59502
RETRIEVE,337569,446347,108778
ADD,3921018,4301630,380612
RETRIEVE,3286197,3348257,62060
ADD,822893,1217865,394972
RETRIEVE,3889131,3976219,87088
ADD,4004836,4331797,326961
ADD,2088305,2478635,390330
RETRIEVE,3940969,4056231,115262
RETRIEVE,4030530,4079422,48892
RETRIEVE,2266573,2344569,77996
RETRIEVE,4352262,4424778,72516
DELETE,1528118,1887783,359665
RETRIEVE,2408733,2493209,84476
ADD,4368838,4726372,357534
RETRIEVE,4353827,4393341,39514
ADD,2887836,3215140,327304
ADD,2968330,3278078,309748
ADD,2818101,3099435,281334
RETRIEVE,4701390,4777064,75674
DELETE,2469104,2996604,527500
RETRIEVE,4263378,4339156,75778
ADD,1575725,2018464,442739
RETRIEVE,3668387,3744461,76074
RETRIEVE,4494646,4574490,79844
RETRIEVE,2902750,2949454,46704
RETRIEVE,3441699,3561783,120084
RETRIEVE,4782698,4883244,100546
ADD,1487338,1664975,177637
ADD,559448,790735,231287
ADD,3216080,3477681,261601
RETRIEVE,791047,887359,96312
RETRIEVE,2337065,2389419,52354
DELETE,2655627,3154972,499345
DELETE,4375291,4739199,363908
ADD,3696765,4059774,363009
RETRIEVE,2353827,2428977,75150
DELETE,667641,1126779,459138
RETRIEVE,2616523,2691991,75468
DELETE,71912,421599,349687
ADD,3993185,4381070,387885
DELETE,4181793,4612767,430974
ADD,3478322,3758331,280009
ADD,216080,686974,470894
DELETE,858771,1299028,440257
DELETE,4151573,4442255,290682
RETRIEVE,3632401,3752461,120060
ADD,1390379,1831942,441563
RETRIEVE,2629706,2695198,65492
DELETE,735111,1260777,525666
ADD,822670,1194166,371496
RETRIEVE,2681038,2791722,110684
RETRIEVE,3338607,3468765,130158
RETRIEVE,1784087,1866669,82582
DELETE,3374850,3887128,512278
RETRIEVE,2066760,2100078,33318
DELETE,4260841,4774287,513446
RETRIEVE,1677690,1776462,98772
ADD,2867776,3296897,429121
RETRIEVE,1963467,2076107,112640
ADD,4175133,4564898,389765
DELETE,3137610,3523605,385995
RETRIEVE,2557319,2676653,119334
RETRIEVE,2931422,2988654,57232
DELETE,2992864,3295034,302170
RETRIEVE,4773516,4845504,71988
RETRIEVE,2983810,3126800,142990
RETRIEVE,1708621,1800663,92042
ADD,4344067,4850249,506182
ADD,2172560,2540878,368318
ADD,2493852,2966404,472552
RETRIEVE,2345,120151,117806
ADD,4302152,4531207,229055
ADD,4497336,4859854,362518
ADD,833995,1222028,388033
DELETE,722150,1069373,347223
ADD,1912016,2236708,324692
ADD,2638997,3085127,446130
ADD,3302389,3620781,318392
DELETE,2083468,2460921,377453
ADD,4017694,4575674,557980
RETRIEVE,681454,783734,102280
DELETE,455987,984302,528315
DELETE,1879213,2437721,558508
ADD,2887283,3385174,497891
DELETE,1161877,1682920,521043
ADD,2787903,3366580,578677
ADD,2088935,2331581,242646
ADD,4225100,4505211,280111
RETRIEVE,777558,869770,92212
RETRIEVE,3082515,3104943,22428
RETRIEVE,4366014,4399952,33938
RETRIEVE,3957618,4056068,98450
RETRIEVE,1560340,1638410,78070
RETRIEVE,1423665,1521121,97456
DELETE,2558562,3033338,474776
RETRIEVE,3310715,3365115,54400
RETRIEVE,1231730,1303292,71562
DELETE,2511933,2882595,370662
ADD,1073663,1373628,299965
RETRIEVE,101972,220026,118054
ADD,1832752,2360159,527407
ADD,1255715,1481555,225840
RETRIEVE,1902750,2052094,149344
RETRIEVE,4593556,4700860,107304
RETRIEVE,2665303,2743121,77818
ADD,3432720,3618334,185614
RETRIEVE,3604031,3686499,82468
ADD,4023468,4413002,389534
RETRIEVE,3176154,3226218,50064
DELETE,1274588,1757118,482530
DELETE,799295,1270439,471144
ADD,3953635,4319970,366335
ADD,958715,1460321,501606
ADD,3300968,3845376,544408
RETRIEVE,4394635,4412067,17432
RETRIEVE,1102562,1174666,72104
DELETE,2684746,3204297,519551
DELETE,1536292,1972417,436125
DELETE,2294055,2666088,372033
RETRIEVE,3478600,3561146,82546
DELETE,40388,582618,542230
RETRIEVE,2292197,2369385,77188
ADD,599925,654002,54077
ADD,2981288,3483357,502069
ADD,1086160,1665180,579020
RETRIEVE,102519,197953,95434
ADD,1622815,2001667,378852
ADD,474974,709124,234150
RETRIEVE,528439,629671,101232
DELETE,4238523,4238523,0
DELETE,3941547,4349304,407757
RETRIEVE,998362,1109298,110936
RETRIEVE,2963467,3034035,70568
DELETE,338846,841962,503116
DELETE,617905,994867,376962
ADD,4185801,4584386,398585
DELETE,232687,691139,458452
DELETE,3336860,3935289,598429
ADD,4529036,4857304,328268
RETRIEVE,2589675,2677655,87980
RETRIEVE,4012253,4111477,99224
DELETE,3067442,3488558,421116
ADD,3560340,3795046,234706
DELETE,2017322,2512795,495473
ADD,2055030,2614483,559453
DELETE,1841965,2316852,474887
DELETE,2318801,2901397,582596
DELETE,2990723,3208549,217826
ADD,3243006,3717013,474007
RETRIEVE,518828,644280,125452
ADD,1016741,1316919,300178
ADD,1136292,1523574,387282
RETRIEVE,95175,185349,90174
DELETE,2302822,2510142,207320
RETRIEVE,3531837,3612385,80548
RETRIEVE,3546883,3641143,94260
DELETE,2201761,2441423,239662
RETRIEVE,4119847,4235383,115536
RETRIEVE,1557627,1668511,110884
RETRIEVE,3535083,3649343,114260
DELETE,3394635,3862805,468170
ADD,1693962,2172258,478296
RETRIEVE,2144980,2189052,44072
ADD,2784205,3107655,323450
RETRIEVE,1535083,1684509,149426
RETRIEVE,431934,521098,89164
RETRIEVE,4209322,4304404,95082
RETRIEVE,326982,382892,55910
ADD,4331155,4885744,554589
ADD,1364293,1824552,460259
DELETE,132699,559040,426341
DELETE,1067990,1677981,609991
ADD,3423665,4114127,690462
ADD,3035638,3290262,254624
DELETE,2309998,2772869,462871
ADD,137258,412700,275442
RETRIEVE,487338,612866,125528
RETRIEVE,2286197,2342531,56334
DELETE,3755954,3846662,90708
RETRIEVE,4224445,4314599,90154
RETRIEVE,2729330,2803508,74178
DELETE,931886,1582353,650467
DELETE,2535083,3069429,534346
ADD,420905,774131,353226
DELETE,137485,558675,421190
ADD,332770,696836,364066
ADD,953635,1347282,393647
RETRIEVE,3750642,3838838,88196
RETRIEVE,268480,399246,130766
RETRIEVE,12344,107148,94804
ADD,3836291,4321527,485236
RETRIEVE,1732710,1833372,100662
ADD,3294842,3728734,433892
ADD,1546780,1986490,439710
DELETE,1953635,2393929,440294
ADD,1135422,1593355,457933
RETRIEVE,3164799,3249089,84290
ADD,2741049,3176747,435698
RETRIEVE,3230632,3350312,119680
RETRIEVE,4531837,4586155,54318
RETRIEVE,4618305,4676167,57862
ADD,2695260,3246079,550819
DELETE,4090372,4480823,390451
RETRIEVE,1044241,1124087,79846
ADD,701414,1159532,458118
ADD,2827935,3399098,571163
DELETE,512870,869644,356774
RETRIEVE,1982500,2087590,105090
ADD,4327392,4718565,391173
DELETE,1697729,2212917,515188
ADD,733298,1311299,578001
RETRIEVE,4362585,4416203,53618
RETRIEVE,2482903,2577021,94118
ADD,3493852,3906232,412380
DELETE,4560340,4893712,333372
RETRIEVE,1330227,1436707,106480
ADD,2394254,2606123,211869
ADD,575523,1067234,491711
DELETE,747742,1081077,333335
ADD,2900859,3438837,537978
DELETE,1642499,2140955,498456
DELETE,1984232,2401568,417336
RETRIEVE,3253780,3358656,104876
RETRIEVE,2747813,2821815,74002
ADD,2435737,2901184,465447
DELETE,4525518,4831366,305848
RETRIEVE,2040313,2111891,71578
RETRIEVE,2009874,2059012,49138
RETRIEVE,3071666,3164028,92362
DELETE,708621,1320150,611529
RETRIEVE,4017220,4152654,135434
RETRIEVE,3248459,3336975,88516
ADD,3294055,3606592,312537
RETRIEVE,3802422,3880146,77724
ADD,2327392,2869947,542555
ADD,3219575,3632520,412945
DELETE,2992015,3441064,449049
RETRIEVE,4337065,4429413,92348
DELETE,343889,869990,526101
DELETE,638873,968178,329305
DELETE,2239056,2694571,455515
DELETE,3174069,3640294,466225
RETRIEVE,4752926,4851712,98786
RETRIEVE,1558943,1658207,99264
DELETE,2519561,3083934,564373
RETRIEVE,3309998,3388102,78104
RETRIEVE,2982500,3057966,75466
DELETE,4041543,4322580,281037
DELETE,474746,848725,373979
ADD,952547,1523025,570478
DELETE,3628629,4204508,575879
RETRIEVE,747813,830135,82322
DELETE,136292,462438,326146
DELETE,422716,715844,293128
DELETE,3550130,4070218,520088
RETRIEVE,3664519,3749965,85446
DELETE,1181921,1549785,367864
DELETE,2475300,3061907,586607
RETRIEVE,1478525,1576847,98322
DELETE,2532779,2983727,450948
ADD,1122232,1743572,621340
RETRIEVE,3871527,3940087,68560
DELETE,4452454,4774524,322070
RETRIEVE,1523972,1613124,89152
DELETE,940340,1428651,488311
ADD,2852480,3399056,546576
DELETE,3172560,3684171,511611
RETRIEVE,509005,585601,76596
DELETE,1525518,1965385,439867
DELETE,3983783,4416637,432854
RETRIEVE,1346194,1394748,48554
RETRIEVE,1622353,1723095,100742
RETRIEVE,2354539,2417835,63296
RETRIEVE,4287708,4390516,102808
ADD,845394,1127515,282121
RETRIEVE,529036,609170,80134
ADD,571196,1014065,442869
DELETE,966310,1363755,397445
DELETE,1887283,2321184,433901
ADD,1366014,1751805,385791
DELETE,1758123,2217900,459777
RETRIEVE,571501,652515,81014
ADD,172560,604997,432437
RETRIEVE,2823781,2909067,85286
DELETE,1817254,2298784,481530
RETRIEVE,3723833,3823923,100090
RETRIEVE,1176751,1279885,103134
RETRIEVE,1294842,1403054,108212
ADD,1176154,1404504,228350
RETRIEVE,4030542,4078038,47496
