type,start,end,duration
RETRIEVE,2499537,2586511,86974
ADD,2348739,2773737,424998
ADD,2799274,3097599,298325
RETRIEVE,1982500,2072328,89828
DELETE,199600,761443,561843
DELETE,1248459,1572900,324441
RETRIEVE,3638997,3722893,83896
ADD,1372638,1737899,365261
RETRIEVE,980703,1111599,130896
DELETE,4266573,4627081,360508
DELETE,2695260,3172871,477611
ADD,988997,1489760,500763
RETRIEVE,1921018,2028848,107830
ADD,2558310,2620299,61989
ADD,2479208,2884612,405404
ADD,1599925,2059276,459351
ADD,1144877,1584828,439951
ADD,2509005,2843952,334947
RETRIEVE,4040313,4125347,85034
ADD,2391430,2828574,437144
ADD,2867776,3334436,466660
DELETE,3571501,4061582,490081
RETRIEVE,2553735,2690271,136536
DELETE,4286197,4655367,369170
DELETE,1059144,1330315,271171
DELETE,2939255,3551340,612085
RETRIEVE,542006,650728,108722
DELETE,518828,1024445,505617
DELETE,2996456,3441817,445361
DELETE,4422716,4616593,193877
DELETE,3392900,3913044,520144
RETRIEVE,1955854,2043112,87258
RETRIEVE,294055,390299,96244
RETRIEVE,1201761,1285769,84008
DELETE,1575725,1883796,308071
RETRIEVE,1951257,2079511,128254
RETRIEVE,2044447,2155933,111486
RETRIEVE,2348464,2461148,112684
RETRIEVE,4074989,4159101,84112
DELETE,879213,1467951,588738
RETRIEVE,2866957,2962005,95048
RETRIEVE,248779,313529,64750
ADD,287837,1151794,863957
DELETE,2480389,2732975,252586
DELETE,2943630,3543402,599772
ADD,1267984,1627575,359591
RETRIEVE,3660218,3756046,95828
RETRIEVE,2883573,2985275,101702
DELETE,1938680,2329307,390627
DELETE,3632788,3978093,345305
DELETE,1602460,2167212,564752
ADD,4454491,4716518,262027
DELETE,2059781,2582834,523053
ADD,3507148,4035426,528278
DELETE,2032711,2506069,473358
DELETE,1071912,1661808,589896
DELETE,4132085,4550913,418828
RETRIEVE,807396,895584,88188
RETRIEVE,4071666,4134366,62700
RETRIEVE,4848537,4898613,50076
RETRIEVE,1233781,1321603,87822
RETRIEVE,697729,768563,70834
DELETE,1479208,1888679,409471
RETRIEVE,1865608,1945386,79778
RETRIEVE,2645909,2744171,98262
RETRIEVE,1374850,1490246,115396
RETRIEVE,4608160,4705974,97814
RETRIEVE,3620940,3675708,54768
DELETE,2363130,2873287,510157
ADD,56428,618308,561880
ADD,4239056,4630341,391285
RETRIEVE,922123,1035327,113204
ADD,3497055,4144363,647308
DELETE,4181389,4809631,628242
ADD,1684130,1825626,141496
ADD,2082442,2346711,264269
RETRIEVE,1531837,1614371,82534
ADD,97897,688303,590406
RETRIEVE,4625100,4783190,158090
DELETE,1620665,1973372,352707
DELETE,3205168,3495396,290228
RETRIEVE,3782698,3852288,69590
RETRIEVE,2748056,2896652,148596
RETRIEVE,452454,560546,108092
RETRIEVE,3324152,3422800,98648
ADD,1249406,1647945,398539
ADD,2368883,2744399,375516
RETRIEVE,4235124,4337962,102838
RETRIEVE,647330,725306,77976
ADD,1032711,1412387,379676
DELETE,1913835,2447765,533930
RETRIEVE,1664908,1707196,42288
ADD,1998362,2365457,367095
ADD,2791047,3319455,528408
DELETE,3822893,4260620,437727
RETRIEVE,94840,190770,95930
ADD,2680498,3257146,576648
DELETE,1880313,2124561,244248
RETRIEVE,3441699,3518767,77068
RETRIEVE,1656856,1695214,38358
ADD,3051651,3641964,590313
DELETE,3632401,4003239,370838
RETRIEVE,1497055,1608931,111876
RETRIEVE,3246413,3355311,108898
DELETE,499537,766492,266955
ADD,3194299,3640207,445908
ADD,3729694,4330550,600856
RETRIEVE,931422,1014604,83182
ADD,3387488,3521183,133695
RETRIEVE,3172560,3276382,103822
RETRIEVE,260841,349157,88316
DELETE,2529036,2947317,418281
ADD,2472067,2965844,493777
RETRIEVE,1632401,1762459,130058
RETRIEVE,1756911,1885083,128172
DELETE,152856,689009,536153
DELETE,4387998,4836296,448298
ADD,3406660,3866270,459610
RETRIEVE,2305930,2357294,51364
ADD,1125255,1625499,500244
RETRIEVE,2846038,2957674,111636
RETRIEVE,4639538,4761314,121776
DELETE,1414571,1855828,441257
ADD,3287516,3436146,148630
DELETE,3662827,4080840,418013
DELETE,1676621,2037657,361036
ADD,987386,1468795,481409
RETRIEVE,1802422,1846234,43812
RETRIEVE,646944,759324,112380
RETRIEVE,2278083,2428485,150402
RETRIEVE,2931422,3024660,93238
ADD,442717,867094,424377
DELETE,536292,1110615,574323
DELETE,1445303,1978779,533476
RETRIEVE,1893950,2025408,131458
RETRIEVE,4244809,4337509,92700
RETRIEVE,208599,370619,162020
ADD,2268480,2726339,457859
DELETE,130114,590428,460314
DELETE,1325970,1928772,602802
ADD,1040388,1410670,370282
RETRIEVE,1712803,1813297,100494
RETRIEVE,2647270,2738832,91562
RETRIEVE,2893021,2951471,58450
DELETE,1302389,1629712,327323
RETRIEVE,3537509,3649937,112428
DELETE,4059144,4635968,576824
DELETE,3665303,4102039,436736
RETRIEVE,986829,1111281,124452
ADD,2822639,3031302,208663
DELETE,2192565,2989791,797226
DELETE,1245040,1734296,489256
ADD,1174069,1609434,435365
RETRIEVE,4075535,4156595,81060
DELETE,1952643,2238591,285948
RETRIEVE,277539,343889,66350
ADD,549798,858212,308414
RETRIEVE,1422546,1494384,71838
RETRIEVE,2952547,3071521,118974
DELETE,4176751,4595597,418846
ADD,310715,708086,397371
ADD,3422716,3800215,377499
RETRIEVE,287516,380500,92984
RETRIEVE,1202689,1256409,53720
ADD,3681038,3973304,292266
RETRIEVE,3232165,3323581,91416
ADD,4171355,4738164,566809
ADD,2980104,3445032,464928
RETRIEVE,497336,567216,69880
ADD,17694,955499,937805
DELETE,3979461,4362519,383058
RETRIEVE,41964,156302,114338
DELETE,4188298,4658590,470292
RETRIEVE,2537509,2626841,89332
ADD,2192272,2594479,402207
ADD,3125255,3645603,520348
ADD,4069761,4701069,631308
DELETE,3406064,3939864,533800
ADD,135422,609448,474026
DELETE,1718147,2164963,446816
RETRIEVE,4785893,4876651,90758
ADD,1113180,1569362,456182
ADD,4273584,4883436,609852
ADD,55030,427888,372858
ADD,418165,707568,289403
DELETE,1176751,1605770,429019
RETRIEVE,3763060,3854534,91474
DELETE,1040496,1793669,753173
DELETE,2572970,2994494,421524
RETRIEVE,3343889,3481681,137792
RETRIEVE,494646,577284,82638
DELETE,2202026,2700482,498456
RETRIEVE,2334940,2445520,110580
RETRIEVE,2432720,2456078,23358
ADD,3652241,4030314,378073
RETRIEVE,620940,672852,51912
ADD,752995,1089971,336976
DELETE,476740,758843,282103
RETRIEVE,1224296,1367002,142706
DELETE,1766685,2210842,444157
ADD,2841965,3307912,465947
DELETE,3807396,4476911,669515
DELETE,1570513,1996901,426388
ADD,3822639,4399250,576611
RETRIEVE,663943,764935,100992
ADD,1790905,2410799,619894
ADD,3978846,4441319,462473
RETRIEVE,1852480,1983582,131102
RETRIEVE,1677690,1755636,77946
DELETE,409780,919455,509675
ADD,915029,1162779,247750
DELETE,4267072,4783779,516707
RETRIEVE,1038953,1098931,59978
RETRIEVE,71666,156838,85172
RETRIEVE,2255715,2356183,100468
DELETE,1067442,1488141,420699
RETRIEVE,3616523,3710467,93944
RETRIEVE,3269349,3362795,93446
RETRIEVE,3233581,3333809,100228
ADD,2025947,2564796,538849
ADD,2182324,2425609,243285
ADD,264427,763365,498938
RETRIEVE,4083468,4221164,137696
ADD,1786704,2034834,248130
RETRIEVE,1423714,1501520,77806
ADD,3353707,3821924,468217
DELETE,1338846,1776583,437737
ADD,2059997,2556637,496640
DELETE,1608580,1954107,345527
ADD,3938195,4330184,391989
ADD,822670,1068354,245684
DELETE,2240322,2777818,537496
ADD,1004403,1069458,65055
RETRIEVE,15884,48736,32852
RETRIEVE,608160,705434,97274
ADD,401250,786540,385290
RETRIEVE,2445431,2571353,125922
DELETE,3950506,4193689,243183
ADD,3623030,4016918,393888
RETRIEVE,4122345,4264521,142176
ADD,836291,1204674,368383
RETRIEVE,2203874,2289104,85230
ADD,2376799,2679589,302790
ADD,234315,654273,419958
DELETE,3025947,3432611,406664
RETRIEVE,558943,714743,155800
RETRIEVE,4275578,4403088,127510
RETRIEVE,1472067,1562647,90580
RETRIEVE,2475922,2614466,138544
ADD,1294055,1948330,654275
DELETE,2508940,3241314,732374
ADD,2957741,3271936,314195
RETRIEVE,2052829,2108969,56140
ADD,621395,1024492,403097
RETRIEVE,1957741,2042069,84328
RETRIEVE,599925,644369,44444
RETRIEVE,2014179,2102849,88670
ADD,632788,928713,295925
DELETE,3454491,3821660,367169
RETRIEVE,1668627,1776871,108244
ADD,628214,1045949,417735
RETRIEVE,3940969,4062371,121402
RETRIEVE,2261066,2430958,169892
DELETE,735916,1187234,451318
RETRIEVE,2122345,2245569,123224
RETRIEVE,2913835,3035287,121452
ADD,1317878,1680545,362667
DELETE,1326982,1673417,346435
ADD,4016741,4379324,362583
RETRIEVE,876977,976881,99904
ADD,3090372,3449073,358701
ADD,665023,964580,299557
DELETE,1420583,1859607,439024
RETRIEVE,2249406,2349430,100024
DELETE,852480,1476479,623999
RETRIEVE,1941547,1995379,53832
ADD,4222510,4527848,305338
RETRIEVE,4685108,4804612,119504
ADD,4014863,4656742,641879
RETRIEVE,339671,390829,51158
RETRIEVE,560340,665512,105172
DELETE,4519561,4855194,335633
RETRIEVE,1979265,2123871,144606
RETRIEVE,1697729,1745489,47760
RETRIEVE,2040388,2100902,60514
ADD,1348464,1815449,466985
ADD,1799274,2216258,416984
ADD,2550130,3063289,513159
RETRIEVE,1395182,1467464,72282
RETRIEVE,4665991,4784989,118998
ADD,2865608,3183981,318373
DELETE,2612978,3010803,397825
RETRIEVE,1775572,1840806,65234
RETRIEVE,381709,526395,144686
DELETE,3122345,3550901,428556
ADD,387998,922372,534374
RETRIEVE,3438780,3505014,66234
DELETE,2510689,3051836,541147
DELETE,4354806,4827201,472395
RETRIEVE,4225100,4321852,96752
DELETE,3418772,3804016,385244
ADD,3055030,3378193,323163
RETRIEVE,2254258,2357694,103436
DELETE,2113180,2331858,218678
RETRIEVE,2838943,2956911,117968
ADD,170722,562785,392063
DELETE,949750,1320727,370977
RETRIEVE,4310715,4366575,55860
ADD,660218,1129370,469152
ADD,3593714,3951971,358257
ADD,3557319,4031400,474081
RETRIEVE,238523,402301,163778
ADD,1463945,1976223,512278
RETRIEVE,4368838,4455088,86250
RETRIEVE,4763060,4858956,95896
DELETE,194170,503409,309239
ADD,1181921,1564136,382215
RETRIEVE,1879213,1956275,77062
RETRIEVE,1029366,1110244,80878
DELETE,2608580,3107249,498669
RETRIEVE,3355879,3479711,123832
ADD,3871200,4277141,405941
DELETE,632401,1119054,486653
RETRIEVE,850346,937800,87454
ADD,1154229,1596959,442730
ADD,3621395,4036767,415372
ADD,1905304,2343291,437987
DELETE,3440478,4039574,599096
DELETE,2902750,3446389,543639
RETRIEVE,3608580,3743170,134590
ADD,2406527,2873623,467096
DELETE,2475300,2870124,394824
RETRIEVE,966310,1065954,99644
RETRIEVE,257338,321282,63944
ADD,838943,1214561,375618
RETRIEVE,3055050,3232198,177148
DELETE,1091812,1742048,650236
ADD,3526961,3891129,364168
DELETE,3953635,4350312,396677
DELETE,4667312,4738083,70771
RETRIEVE,4521008,4630126,109118
RETRIEVE,390379,451433,61054
DELETE,3718147,4254124,535977
ADD,3790905,4320517,529612
ADD,146314,571812,425498
RETRIEVE,1727411,1820051,92640
RETRIEVE,622727,760563,137836
DELETE,3327392,3739864,412472
RETRIEVE,4059781,4143197,83416
RETRIEVE,1197135,1317159,120024
DELETE,4526505,4863963,337458
ADD,3628429,4107383,478954
DELETE,3476459,3983531,507072
DELETE,1083468,1328939,245471
ADD,419137,758531,339394
ADD,3187552,3791391,603839
RETRIEVE,3922123,4011435,89312
RETRIEVE,2225100,2308532,83432
DELETE,823781,1263843,440062
RETRIEVE,4009874,4095678,85804
ADD,3892509,4254796,362287
RETRIEVE,2089776,2185044,95268
DELETE,3942984,4244348,301364
RETRIEVE,4032711,4181491,148780
RETRIEVE,1230873,1334209,103336
ADD,2947078,3180607,233529
ADD,2268180,2610585,342405
RETRIEVE,2146314,2215268,68954
RETRIEVE,4353827,4399993,46166
DELETE,2073972,2399748,325776
RETRIEVE,2536292,2653808,117516
ADD,2409949,3029955,620006
DELETE,343889,821333,477444
ADD,2525518,2879096,353578
ADD,1121552,1643882,522330
RETRIEVE,2889131,3008507,119376
RETRIEVE,3044447,3156589,112142
RETRIEVE,2474746,2570368,95622
RETRIEVE,4265417,4351477,86060
RETRIEVE,4496826,4607758,110932
ADD,1732710,2069288,336578
RETRIEVE,1152668,1214516,61848
ADD,507148,618618,111470
RETRIEVE,1748056,1856914,108858
ADD,54014,313326,259312
DELETE,98653,555938,457285
DELETE,2657407,3161060,503653
DELETE,3094840,3612659,517819
DELETE,713114,1203992,490878
RETRIEVE,2354806,2486196,131390
RETRIEVE,668387,759975,91588
DELETE,553128,801842,248714
RETRIEVE,73972,129196,55224
RETRIEVE,1345800,1461108,115308
DELETE,455987,840295,384308
DELETE,4182324,4817811,635487
ADD,217713,757007,539294
ADD,3777612,4290205,512593
ADD,3633008,3983992,350984
DELETE,176751,810505,633754
RETRIEVE,823567,922321,98754
RETRIEVE,2685030,2784394,99364
DELETE,2682992,3177131,494139
RETRIEVE,1785459,1903885,118426
ADD,2067990,2442219,374229
RETRIEVE,4263333,4322923,59590
RETRIEVE,2871527,2936221,64694
ADD,438780,838412,399632
DELETE,1968061,2544375,576314
RETRIEVE,4152247,4258403,106156
ADD,1208361,1833203,624842
RETRIEVE,4059446,4165914,106468
DELETE,3144877,3771905,627028
RETRIEVE,349264,406058,56794
DELETE,2558259,3250880,692621
RETRIEVE,1685339,1748325,62986
DELETE,2987386,3350442,363056
DELETE,2401250,2789570,388320
RETRIEVE,3668387,3713435,45048
RETRIEVE,2175133,2246945,71812
DELETE,3294154,3804737,510583
ADD,656726,1072089,415363
DELETE,2496826,2939380,442554
DELETE,1056428,1548816,492388
RETRIEVE,2613996,2682876,68880
DELETE,2940969,3544141,603172
RETRIEVE,4497882,4610252,112370
RETRIEVE,4569727,4646615,76888
RETRIEVE,1915029,1983871,68842
DELETE,2640580,2870941,230361
ADD,3305699,3887220,581521
RETRIEVE,1746733,1836605,89872
RETRIEVE,4743449,4828973,85524
ADD,2086160,2860437,774277
RETRIEVE,4398856,4554066,155210
ADD,4022059,4516791,494732
DELETE,683598,1130738,447140
RETRIEVE,2888816,2994808,105992
DELETE,3012877,3217705,204828
ADD,2790905,3356315,565410
RETRIEVE,3723833,3794953,71120
ADD,4230632,4553193,322561
RETRIEVE,939255,1095199,155944
RETRIEVE,2367359,2456259,88900
RETRIEVE,778770,858144,79374
RETRIEVE,1539203,1620833,81630
ADD,1366014,1806567,440553
RETRIEVE,4367359,4443361,76002
DELETE,2912016,3379844,467828
DELETE,674059,1307146,633087
DELETE,197135,707764,510629
ADD,1561010,1999284,438274
ADD,1426722,1962856,536134
RETRIEVE,2685339,2764407,79068
RETRIEVE,2559448,2626758,67310
DELETE,3946010,4402396,456386
DELETE,1232687,1808547,575860
RETRIEVE,2518828,2650032,131204
DELETE,102562,540901,438339
ADD,1834660,2538222,703562
RETRIEVE,2693559,2807491,113932
DELETE,3699473,4220312,520839
DELETE,314363,727512,413149
RETRIEVE,2845453,2970023,124570
RETRIEVE,3896783,4004603,107820
RETRIEVE,2667312,2746624,79312
ADD,2327392,2712266,384874
ADD,3608099,4285081,676982
ADD,3179608,3686828,507220
RETRIEVE,2511480,2621064,109584
RETRIEVE,2692556,2743960,51404
RETRIEVE,3956235,4023295,67060
ADD,3302389,3703299,400910
ADD,4397129,4810639,413510
DELETE,3478968,3771373,292405
RETRIEVE,1054014,1164100,110086
DELETE,2685108,3070491,385383
DELETE,2628429,3057957,429528
RETRIEVE,1537231,1656329,119098
DELETE,3479190,3867528,388338
DELETE,2294154,3039851,745697
RETRIEVE,603866,688648,84782
RETRIEVE,2983600,3047638,64038
ADD,1088332,1591698,503366
ADD,2823781,3415734,591953
DELETE,1466783,1898507,431724
DELETE,2494646,2979974,485328
DELETE,2650880,3033790,382910
ADD,3520773,3968969,448196
RETRIEVE,106893,219589,112696
DELETE,3509005,3906738,397733
DELETE,2459222,2692381,233159
DELETE,3208599,3844067,635468
RETRIEVE,3943630,4086934,143304
DELETE,338906,779570,440664
DELETE,4187552,4652508,464956
RETRIEVE,3337421,3474645,137224
RETRIEVE,3176154,3250098,73944
ADD,3069220,3837948,768728
ADD,2056428,2709221,652793
RETRIEVE,3244809,3355907,111098
RETRIEVE,1137485,1258207,120722
DELETE,2306138,2840762,534624
RETRIEVE,3534467,3616089,81622
ADD,1254033,1665523,411490
RETRIEVE,3549798,3658274,108476
ADD,2202689,2516189,313500
DELETE,4121552,4564745,443193
DELETE,3397129,3862863,465734
ADD,3536563,4001009,464446
DELETE,1696765,2123495,426730
DELETE,3367359,3703474,336115
RETRIEVE,3947385,4089165,141780
RETRIEVE,2785889,2882993,97104
RETRIEVE,432720,499342,66622
DELETE,640580,984412,343832
ADD,328661,559031,230370
DELETE,2974725,3663436,688711
ADD,3884058,4264346,380288
RETRIEVE,1367359,1465317,97958
DELETE,135287,558080,422793
DELETE,3056428,3466028,409600
RETRIEVE,3625578,3701608,76030
ADD,4225113,4681147,456034
RETRIEVE,4573673,4655971,82298
ADD,2537161,3085080,547919
RETRIEVE,422546,494534,71988
ADD,140994,597176,456182
DELETE,334256,785120,450864
DELETE,753918,1080166,326248
ADD,2834916,3494638,659722
ADD,3751831,4237548,485717
ADD,947385,1733947,786562
ADD,4101469,4729701,628232
ADD,273584,934566,660982
DELETE,12877,537764,524887
DELETE,2710071,3105247,395176
DELETE,3299459,3577013,277554
RETRIEVE,1455987,1543013,87026
RETRIEVE,3803388,3922240,118852
RETRIEVE,699473,792451,92978
RETRIEVE,4268480,4361138,92658
RETRIEVE,1638873,1760515,121642
DELETE,2713694,3341667,627973
ADD,481414,1075683,594269
RETRIEVE,1956928,2000722,43794
DELETE,1549798,2043473,493675
RETRIEVE,1137258,1222794,85536
DELETE,3171537,3712415,540878
ADD,2743449,3094007,350558
ADD,3840508,4387037,546529
RETRIEVE,4534467,4616267,81800
ADD,2696796,3340537,643741
RETRIEVE,4091070,4163404,72334
RETRIEVE,155206,237048,81842
RETRIEVE,1047992,1145412,97420
DELETE,3645909,4162458,516549
ADD,2832752,3287304,454552
RETRIEVE,4085490,4196896,111406
DELETE,1983662,2548201,564539
DELETE,4330227,4777256,447029
DELETE,1699473,2198105,498632
ADD,734114,1234654,500540
ADD,799274,1114516,315242
ADD,3090969,3544298,453329
RETRIEVE,2002345,2090409,88064
DELETE,3059144,3436300,377156
RETRIEVE,4660228,4753610,93382
RETRIEVE,3495492,3599878,104386
RETRIEVE,4559448,4662706,103258
RETRIEVE,3887642,4004576,116934
DELETE,2397129,2714641,317512
RETRIEVE,581017,690817,109800
ADD,748056,1163271,415215
ADD,1049450,1522753,473303
RETRIEVE,403487,490789,87302
RETRIEVE,2786704,2874086,87382
DELETE,3254258,3571149,316891
DELETE,2012344,2449803,437459
RETRIEVE,3073972,3170600,96628
ADD,905563,1605428,699865
ADD,1889091,2306075,416984
RETRIEVE,4320315,4379373,59058
RETRIEVE,710071,806939,96868
ADD,3294842,3823074,528232
RETRIEVE,3806865,3892245,85380
RETRIEVE,2992914,3082376,89462
RETRIEVE,638997,735287,96290
DELETE,2243006,2763363,520357
ADD,3175517,3542649,367132
RETRIEVE,669572,732986,63414
DELETE,51651,475630,423979
DELETE,1836463,1984176,147713
DELETE,2983662,3569510,585848
RETRIEVE,3629706,3760642,130936
RETRIEVE,2176751,2280641,103890
DELETE,35638,395451,359813
RETRIEVE,137485,230487,93002
DELETE,423665,1000860,577195
RETRIEVE,3553735,3656841,103106
RETRIEVE,820435,866877,46442
DELETE,1255715,1499352,243637
DELETE,3665023,4089465,424442
DELETE,4481414,4805513,324099
ADD,913967,1371604,457637
DELETE,2476459,2779916,303457
ADD,3618139,4073561,455422
RETRIEVE,1478968,1568556,89588
RETRIEVE,1123538,1194626,71088
RETRIEVE,3872574,4021672,149098
ADD,3947078,4327060,379982
RETRIEVE,4453612,4545728,92116
DELETE,2176154,2462166,286012
DELETE,940969,1475677,534708
DELETE,3984232,4330964,346732
ADD,1623030,2038958,415928
RETRIEVE,2356360,2460796,104436
RETRIEVE,4281639,4393057,111418
ADD,2729657,3069376,339719
DELETE,846038,1244419,398381
ADD,572706,955199,382493
ADD,4277539,4755937,478398
RETRIEVE,968061,1103073,135012
DELETE,1368767,2142109,773342
ADD,1823781,2219781,396000
RETRIEVE,2273584,2440956,167372
DELETE,2940064,3463126,523062
DELETE,1765420,2114625,349205
RETRIEVE,4217713,4323941,106228
DELETE,572970,961355,388385
ADD,3074989,3376121,301132
RETRIEVE,2337065,2467305,130240
RETRIEVE,3474974,3575558,100584
RETRIEVE,1181389,1299233,117844
DELETE,1179608,1610285,430677
ADD,2757136,3270711,513575
RETRIEVE,4426551,4505467,78916
DELETE,1992864,2264702,271838
DELETE,2665303,3114602,449299
RETRIEVE,4343658,4474930,131272
ADD,1199600,1589560,389960
DELETE,3990784,4447939,457155
DELETE,2382928,2787776,404848
RETRIEVE,947078,1050144,103066
DELETE,3711280,4196145,484865
DELETE,747813,1187134,439321
ADD,2094945,2407222,312277
RETRIEVE,1302822,1399204,96382
RETRIEVE,3726028,3812458,86430
DELETE,2085490,2541265,455775
DELETE,2712803,3253199,540396
DELETE,14179,534230,520051
RETRIEVE,2269349,2344555,75206
RETRIEVE,620235,688585,68350
ADD,95066,447088,352022
RETRIEVE,3532779,3640125,107346
RETRIEVE,2497882,2620380,122498
RETRIEVE,476459,553185,76726
DELETE,1830607,2155141,324534
ADD,1632788,1888089,255301
ADD,3453612,3876081,422469
DELETE,238339,759752,521413
RETRIEVE,2723752,2828794,105042
DELETE,4555980,4803740,247760
RETRIEVE,3642499,3740407,97908
DELETE,4257338,4614881,357543
ADD,1848537,2348271,499734
RETRIEVE,1899897,2010167,110270
RETRIEVE,1264427,1345529,81102
RETRIEVE,4570513,4630711,60198
RETRIEVE,2497774,2612650,114876
RETRIEVE,233072,323962,90890
ADD,2418165,2835158,416993
RETRIEVE,1033050,1134516,101466
RETRIEVE,1519729,1549101,29372
DELETE,3161877,3643888,482011
RETRIEVE,1474974,1592258,117284
RETRIEVE,17322,131224,113902
ADD,3085239,3550093,464854
ADD,3101972,3809453,707481
RETRIEVE,2713114,2850196,137082
DELETE,283119,722727,439608
DELETE,1232638,1865984,633346
DELETE,3433245,4043495,610250
DELETE,3210721,3650088,439367
ADD,3171355,3827372,656017
DELETE,1002345,1527501,525156
DELETE,2075492,2457883,382391
RETRIEVE,1510689,1622781,112092
RETRIEVE,1571501,1674023,102522
RETRIEVE,3651126,3764180,113054
ADD,3334940,3817776,482836
RETRIEVE,528439,648221,119782
ADD,3430458,3935167,504709
RETRIEVE,4519729,4590281,70552
RETRIEVE,2030530,2105154,74624
RETRIEVE,1088305,1177851,89546
DELETE,2664519,3129336,464817
DELETE,560641,996534,435893
ADD,418027,884409,466382
DELETE,4294055,4593557,299502
ADD,2345800,2693810,348010
ADD,395182,751725,356543
DELETE,3905304,4464192,558888
ADD,4343810,4846824,503014
DELETE,4401250,4713351,312101
RETRIEVE,553735,653729,99994
DELETE,237473,666158,428685
ADD,651126,1029561,378435
RETRIEVE,4782698,4884442,101744
ADD,3480389,3785857,305468
RETRIEVE,536563,610425,73862
ADD,3878772,4169973,291201
ADD,3276085,3750222,474137
RETRIEVE,2083468,2165866,82398
RETRIEVE,1757136,1914248,157112
RETRIEVE,263378,400932,137554
DELETE,3695260,4222139,526879
ADD,151573,487660,336087
ADD,1620940,2162624,541684
RETRIEVE,3921018,3997848,76830
ADD,1067585,1633384,565799
RETRIEVE,743449,822113,78664
DELETE,1616523,2079283,462760
RETRIEVE,2187450,2291912,104462
RETRIEVE,1892509,1994767,102258
RETRIEVE,1423665,1561919,138254
DELETE,1674594,1905233,230639
RETRIEVE,942984,1021454,78470
DELETE,338846,692748,353902
ADD,1655627,2201156,545529
ADD,792880,1248756,455876
RETRIEVE,1387488,1464902,77414
RETRIEVE,1712929,1820607,107678
RETRIEVE,1640637,1726479,85842
ADD,2366014,2742327,376313
RETRIEVE,983783,1096599,112816
RETRIEVE,484488,586060,101572
ADD,1662506,2157358,494852
RETRIEVE,2423714,2487446,63732
DELETE,773516,1292928,519412
RETRIEVE,3277539,3400193,122654
DELETE,3913835,4434405,520570
RETRIEVE,837289,892729,55440
RETRIEVE,3558259,3693541,135282
DELETE,2317878,2606040,288162
DELETE,3569727,3827233,257506
DELETE,1713105,2077902,364797
ADD,3185801,3587490,401689
RETRIEVE,4561010,4649894,88884
ADD,1992015,2491759,499744
RETRIEVE,3992015,4085833,93818
RETRIEVE,2423665,2540745,117080
RETRIEVE,2570513,2619443,48930
RETRIEVE,2848537,2968453,119916
RETRIEVE,1733491,1838563,105072
DELETE,2998733,3536776,538043
ADD,1557627,2129541,571914
DELETE,2065825,2525778,459953
RETRIEVE,1736338,1825734,89396
DELETE,4171537,4594339,422802
RETRIEVE,1469104,1688326,219222
DELETE,1859382,2120519,261137
DELETE,3017220,3691877,674657
DELETE,2928646,3189209,260563
DELETE,557627,1065894,508267
ADD,2055030,2526536,471506
ADD,696765,1269550,572785
RETRIEVE,1419781,1508445,88664
RETRIEVE,4651156,4749802,98646
DELETE,1902750,2548557,645807
RETRIEVE,3028023,3164225,136202
DELETE,3698766,4349974,651208
ADD,2638934,2944041,305107
DELETE,3968061,4422520,454459
RETRIEVE,88332,185136,96804
DELETE,2387488,2792493,405005
RETRIEVE,1316602,1392952,76350
RETRIEVE,1337065,1420775,83710
DELETE,233781,545299,311518
ADD,2208361,2565071,356710
RETRIEVE,3245040,3340208,95168
DELETE,3900770,4229668,328898
ADD,618971,1099880,480909
ADD,3531837,3953657,421820
DELETE,1476365,2267068,790703
RETRIEVE,1650880,1746846,95966
ADD,1752995,2107250,354255
RETRIEVE,2623030,2728296,105266
ADD,2735916,3106263,370347
ADD,1135422,1706715,571293
DELETE,2017694,2652615,634921
RETRIEVE,3832752,3921574,88822
RETRIEVE,2752926,2879006,126080
RETRIEVE,784087,882867,98780
DELETE,2697729,3121374,423645
RETRIEVE,249406,364316,114910
RETRIEVE,1729694,1844514,114820
RETRIEVE,4755954,4838184,82230
ADD,4220705,4740136,519431
RETRIEVE,4476740,4585784,109044
DELETE,3253780,3646195,392415
DELETE,2657545,3303871,646326
RETRIEVE,789195,877169,87974
DELETE,1469818,2220527,750709
DELETE,2606602,2988131,381529
DELETE,681038,1342159,661121
ADD,2765420,3155148,389728
RETRIEVE,3041547,3158947,117400
DELETE,4338846,4819023,480177
RETRIEVE,2983810,3098872,115062
RETRIEVE,1418165,1489463,71298
RETRIEVE,1591064,1661718,70654
DELETE,2119847,2630059,510212
DELETE,1665023,2031358,366335
ADD,3716356,4200545,484189
RETRIEVE,1657545,1823131,165586
RETRIEVE,4173432,4286662,113230
RETRIEVE,1453519,1564383,110864
RETRIEVE,2095066,2210098,115032
DELETE,1700040,2203147,503107
ADD,3238523,3665828,427305
RETRIEVE,4338607,4463185,124578
RETRIEVE,526961,590667,63706
DELETE,2035638,2476867,441229
RETRIEVE,2095175,2200861,105686
RETRIEVE,3059446,3138088,78642
DELETE,4002345,4426741,424396
RETRIEVE,4664908,4791022,126114
DELETE,4233581,4819530,585949
RETRIEVE,4575725,4669237,93512
RETRIEVE,1581104,1681592,100488
RETRIEVE,555980,638036,82056
DELETE,1823567,2411870,588303
RETRIEVE,3971824,4048862,77038
RETRIEVE,2698880,2786178,87298
DELETE,1132085,1550070,417985
DELETE,108455,414645,306190
RETRIEVE,835347,933523,98176
ADD,3017694,3540052,522358
ADD,3815108,4186845,371737
