time,success,flying,dropped,failed
1430000,982,115,305,4
1440000,987,121,307,4
1450000,996,123,308,4
1460000,1009,119,308,4
1470000,1019,119,308,4
1480000,1024,126,310,4
1490000,1028,125,315,4
1500000,1035,127,319,4
1510000,1039,137,320,4
1520000,1049,135,323,4
1530000,1054,135,327,4
1540000,1059,139,327,4
1550000,1068,138,331,4
1560000,1077,142,332,4
1570000,1081,142,335,4
1580000,1092,136,341,4
1590000,1101,133,344,4
1600000,1106,135,348,4
1610000,1110,137,350,4
1620000,1117,139,355,4
1630000,1132,128,361,4
1640000,1139,130,365,4
1650000,1147,127,369,4
1660000,1157,120,373,5
1670000,1165,121,373,5
1680000,1170,127,374,5
1690000,1179,121,379,6
1700000,1188,118,381,6
1710000,1190,122,383,6
1720000,1204,117,384,7
1730000,1209,123,386,7
1740000,1216,120,391,7
1750000,1222,118,391,7
1760000,1226,120,392,7
1770000,1235,119,397,7
1780000,1243,120,398,7
1790000,1253,115,402,7
1800000,1259,121,404,7
1810000,1273,115,407,7
1820000,1281,110,410,7
1830000,1290,107,414,7
1840000,1297,111,415,7
1850000,1308,104,420,7
1860000,1314,108,423,7
1870000,1319,108,424,7
1880000,1321,107,427,7
1890000,1322,114,429,7
1900000,1333,115,429,7
1910000,1343,111,431,7
1920000,1350,110,432,7
1930000,1354,112,433,7
1940000,1366,108,433,7
1950000,1378,100,436,7
1960000,1385,102,439,7
1970000,1394,99,443,7
1980000,1400,98,445,7
1990000,1402,105,447,7
2000000,1406,112,450,7
2010000,1415,106,455,7
2020000,1421,102,456,7
2030000,1428,100,458,7
2040000,1437,107,462,7
2050000,1444,107,465,7
2060000,1449,111,468,7
2070000,1453,115,469,7
2080000,1459,118,473,7
2090000,1467,120,474,7
2100000,1472,121,476,7
2110000,1477,124,477,7
2120000,1488,123,479,7
2130000,1495,121,481,7
2140000,1497,129,483,7
2150000,1507,125,485,7
2160000,1517,120,492,7
2170000,1523,125,493,7
2180000,1533,122,495,7
2190000,1538,125,498,7
2200000,1545,122,503,7
2210000,1550,124,505,7
2220000,1560,124,508,7
2230000,1569,122,513,7
2240000,1578,118,514,7
2250000,1584,116,517,7
2260000,1593,124,518,7
2270000,1599,124,519,7
2280000,1603,133,522,7
2290000,1609,132,525,7
2300000,1621,127,529,7
2310000,1636,119,530,7
2320000,1638,124,530,7
2330000,1645,126,532,7
2340000,1655,122,536,7
2350000,1662,121,542,7
2360000,1668,126,542,7
2370000,1672,130,544,7
2380000,1681,125,546,7
2390000,1690,121,553,7
2400000,1697,122,553,7
2410000,1703,123,556,7
2420000,1714,122,559,7
2430000,1719,124,563,7
2440000,1726,124,565,7
2450000,1733,123,567,7
2460000,1746,118,569,7
2470000,1752,125,573,7
2480000,1764,120,574,7
2490000,1769,120,576,7
2500000,1775,117,578,7
2510000,1788,110,580,7
2520000,1796,112,584,7
2530000,1802,114,587,7
2540000,1805,115,588,7
2550000,1814,112,593,7
2560000,1822,115,595,7
2570000,1828,117,599,7
2580000,1834,124,602,7
2590000,1838,123,606,7
2600000,1847,124,609,7
2610000,1855,119,610,7
2620000,1867,113,611,7
2630000,1874,113,612,7
2640000,1881,111,614,8
2650000,1889,107,615,8
2660000,1899,103,618,8
2670000,1906,104,618,8
2680000,1912,104,618,8
2690000,1913,109,620,8
2700000,1920,108,623,8
2710000,1928,108,624,8
2720000,1935,107,625,8
2730000,1942,105,628,9
2740000,1950,107,632,9
2750000,1957,111,634,9
2760000,1960,121,637,9
2770000,1970,121,638,9
2780000,1974,122,640,9
2790000,1979,125,642,9
2800000,1985,123,644,9
2810000,1992,128,646,10
2820000,1996,137,646,10
2830000,2009,125,650,10
2840000,2013,129,654,10
2850000,2024,125,655,10
2860000,2035,120,658,10
2870000,2045,117,662,10
2880000,2053,114,664,10
2890000,2056,118,666,10
2900000,2060,124,666,10
2910000,2069,127,671,10
2920000,2077,124,674,10
2930000,2086,115,680,10
2940000,2094,118,682,10
2950000,2096,127,683,10
2960000,2106,125,684,10
2970000,2115,124,686,10
2980000,2122,129,688,10
2990000,2136,121,690,10
3000000,2140,127,693,10
3010000,2144,135,696,10
3020000,2150,138,698,10
3030000,2156,137,702,10
3040000,2162,138,704,10
3050000,2173,139,704,10
3060000,2180,146,704,10
3070000,2188,141,708,10
3080000,2200,136,712,10
3090000,2205,138,714,10
3100000,2212,142,714,10
3110000,2220,140,716,10
3120000,2229,143,718,10
3130000,2237,142,721,10
3140000,2249,141,723,10
3150000,2261,136,725,10
3160000,2267,138,725,10
3170000,2277,134,728,10
3180000,2285,137,729,10
3190000,2298,130,732,10
3200000,2305,127,736,10
3210000,2316,121,739,10
3220000,2324,124,739,10
3230000,2333,126,741,10
3240000,2342,121,746,10
3250000,2347,120,746,10
3260000,2356,116,748,10
3270000,2361,122,750,10
3280000,2374,113,756,10
3290000,2381,114,757,10
3300000,2387,118,761,10
3310000,2387,127,763,10
3320000,2394,126,763,10
3330000,2403,126,764,10
3340000,2411,129,765,10
3350000,2417,130,767,10
3360000,2432,124,771,10
3370000,2440,118,775,10
3380000,2448,113,776,10
3390000,2454,114,779,10
3400000,2458,121,780,10
3410000,2465,122,780,10
3420000,2475,116,783,10
3430000,2478,117,786,10
3440000,2486,115,788,10
3450000,2493,112,791,10
3460000,2500,117,791,10
3470000,2511,113,794,10
3480000,2518,111,796,10
3490000,2530,109,797,10
3500000,2541,111,798,10
3510000,2551,109,798,10
3520000,2556,105,800,10
3530000,2565,103,800,10
3540000,2568,115,805,10
3550000,2570,122,806,10
3560000,2577,125,808,10
3570000,2585,125,809,10
3580000,2592,129,811,10
3590000,2599,132,812,10
3600000,2604,132,815,10
3610000,2612,131,817,10
3620000,2618,135,819,10
3630000,2630,128,821,10
3640000,2637,130,824,10
3650000,2648,122,829,10
3660000,2658,122,831,10
3670000,2665,125,833,10
3680000,2675,123,834,10
3690000,2678,129,836,10
3700000,2686,129,837,10
3710000,2695,127,839,10
3720000,2709,123,842,10
3730000,2717,121,848,10
3740000,2725,114,853,10
3750000,2735,110,854,10
3760000,2741,117,859,10
3770000,2749,112,863,10
3780000,2755,119,866,10
3790000,2763,119,866,10
3800000,2770,119,870,10
3810000,2779,117,871,10
3820000,2792,110,872,10
3830000,2800,111,874,10
3840000,2808,109,878,10
3850000,2813,115,879,10
3860000,2819,119,880,10
3870000,2826,119,883,10
3880000,2828,120,886,10
3890000,2845,114,887,10
3900000,2854,113,887,10
3910000,2858,116,890,10
3920000,2864,122,891,10
3930000,2869,125,894,10
3940000,2874,125,898,10
3950000,2880,124,901,10
3960000,2889,123,903,10
3970000,2898,129,905,10
3980000,2907,124,909,10
3990000,2916,119,912,10
4000000,2921,116,915,10
4010000,2929,113,918,10
4020000,2936,116,922,10
4030000,2943,117,925,10
4040000,2949,114,927,10
4050000,2960,110,931,10
4060000,2969,111,934,10
4070000,2975,115,936,10
4080000,2980,125,937,10
4090000,2989,122,938,10
4100000,3000,120,942,10
4110000,3010,113,943,10
4120000,3015,114,944,10
4130000,3020,115,946,10
4140000,3027,109,952,11
4150000,3031,106,956,11
4160000,3038,105,959,11
4170000,3045,106,959,11
4180000,3053,102,961,11
4190000,3056,106,962,11
4200000,3061,108,964,11
4210000,3073,103,966,11
4220000,3077,103,969,11
4230000,3086,102,970,11
4240000,3101,98,973,11
4250000,3104,102,979,11
4260000,3109,113,979,11
4270000,3116,114,982,11
4280000,3121,115,983,11
4290000,3127,115,987,11
4300000,3134,112,988,12
4310000,3140,120,989,12
4320000,3146,125,991,12
4330000,3152,123,992,12
4340000,3159,126,994,12
4350000,3166,125,996,12
4360000,3169,129,998,12
4370000,3183,124,1000,12
4380000,3191,121,1002,12
4390000,3196,125,1002,12
4400000,3204,124,1005,12
4410000,3211,131,1008,12
4420000,3221,127,1010,12
4430000,3231,121,1012,12
4440000,3242,122,1013,12
4450000,3244,128,1017,12
4460000,3251,129,1018,12
4470000,3258,126,1024,12
4480000,3268,126,1028,12
4490000,3275,124,1031,12
4500000,3282,126,1035,12
4510000,3287,131,1040,12
4520000,3293,135,1041,12
4530000,3302,135,1041,12
4540000,3315,129,1043,12
4550000,3328,127,1044,12
4560000,3333,134,1046,12
4570000,3339,131,1050,12
4580000,3352,125,1054,12
4590000,3360,126,1054,12
4600000,3367,127,1057,12
4610000,3375,124,1060,12
4620000,3385,125,1063,12
4630000,3397,122,1064,12
4640000,3405,125,1066,12
4650000,3412,126,1067,12
4660000,3418,125,1069,13
4670000,3425,124,1072,13
4680000,3428,128,1077,13
4690000,3432,130,1080,13
4700000,3445,121,1084,13
4710000,3458,114,1086,13
4720000,3463,120,1086,13
4730000,3468,124,1090,13
4740000,3477,123,1091,13
4750000,3487,114,1094,13
4760000,3498,109,1095,13
4770000,3513,104,1098,13
4780000,3525,99,1101,13
4790000,3527,104,1103,13
4800000,3529,114,1105,13
4810000,3533,118,1108,13
4820000,3537,119,1109,13
4830000,3546,117,1112,13
4840000,3556,118,1113,13
4850000,3565,117,1114,13
4860000,3573,121,1115,13
4870000,3582,117,1116,13
4880000,3590,113,1116,13
4890000,3598,113,1118,13
4900000,3603,118,1120,13
4910000,3612,115,1122,13
4920000,3615,118,1123,13
4930000,3619,118,1126,13
4940000,3631,111,1129,13
4950000,3640,109,1129,13
4960000,3649,109,1132,13
4970000,3657,109,1134,13
4980000,3661,111,1135,13
4990000,3670,111,1137,13
5000000,3675,119,1138,13
5010000,3681,116,1143,13
5020000,3692,108,1143,13
5030000,3697,109,1144,13
5040000,3704,116,1150,13
5050000,3708,120,1152,13
5060000,3716,122,1154,13
5070000,3723,121,1157,13
5080000,3730,125,1159,13
5090000,3743,122,1160,13
5100000,3754,116,1163,13
5110000,3762,116,1164,13
5120000,3764,123,1167,13
5130000,3773,119,1169,13
5140000,3780,121,1172,13
5150000,3786,121,1174,13
5160000,3792,125,1176,13
5170000,3804,122,1179,13
5180000,3810,123,1180,14
5190000,3817,122,1185,14
5200000,3824,121,1188,14
5210000,3832,120,1190,14
5220000,3843,121,1191,14
5230000,3855,121,1191,14
5240000,3864,117,1192,14
5250000,3868,118,1194,14
5260000,3876,120,1202,14
5270000,3882,120,1203,14
5280000,3887,127,1207,14
5290000,3894,121,1214,14
5300000,3901,123,1216,14
5310000,3906,125,1217,14
5320000,3914,121,1220,14
5330000,3923,118,1225,14
5340000,3931,120,1225,14
5350000,3942,119,1227,14
5360000,3948,121,1230,14
5370000,3956,123,1230,14
5380000,3964,120,1231,14
5390000,3972,122,1233,14
5400000,3976,123,1236,14
5410000,3981,126,1238,14
5420000,3992,122,1244,14
5430000,3998,124,1246,15
5440000,4002,128,1247,15
5450000,4014,123,1248,15
5460000,4019,128,1248,15
5470000,4026,134,1252,15
5480000,4036,132,1252,15
5490000,4044,128,1255,15
5500000,4052,122,1258,15
5510000,4060,120,1260,15
5520000,4066,125,1263,15
5530000,4074,126,1265,15
5540000,4081,123,1266,15
5550000,4088,123,1270,15
5560000,4095,127,1272,15
5570000,4104,129,1273,15
5580000,4115,132,1275,15
5590000,4122,130,1277,15
5600000,4134,128,1280,15
5610000,4137,126,1283,15
5620000,4147,121,1285,15
5630000,4155,120,1286,15
5640000,4163,118,1288,15
5650000,4168,115,1291,15
5660000,4173,115,1295,15
5670000,4183,110,1298,15
5680000,4190,106,1301,15
5690000,4198,103,1304,15
5700000,4211,98,1305,15
5710000,4221,93,1309,15
5720000,4227,92,1311,15
5730000,4232,96,1311,15
5740000,4239,99,1315,15
5750000,4242,108,1316,15
5760000,4252,109,1321,15
5770000,4260,109,1324,15
5780000,4268,106,1326,15
5790000,4273,107,1330,15
5800000,4277,106,1333,15
5810000,4282,113,1336,15
5820000,4289,119,1336,15
5830000,4295,117,1337,15
5840000,4302,116,1343,15
5850000,4309,115,1345,15
5860000,4315,116,1347,15
5870000,4324,116,1349,15
5880000,4331,114,1351,15
5890000,4338,115,1352,15
5900000,4347,115,1353,15
5910000,4351,126,1355,15
5920000,4358,124,1358,15
5930000,4363,120,1363,15
5940000,4373,121,1365,15
5950000,4383,122,1366,15
5960000,4392,119,1369,15
5970000,4400,120,1369,16
5980000,4405,128,1370,16
5990000,4410,131,1370,16
6000000,4415,138,1371,16
6010000,4424,141,1374,16
6020000,4430,144,1376,16
6030000,4435,147,1377,16
6040000,4441,147,1380,16
6050000,4451,145,1384,16
6060000,4460,147,1387,16
6070000,4470,143,1388,16
6080000,4480,138,1394,16
6090000,4491,135,1395,16
6100000,4497,135,1400,16
6110000,4506,132,1402,16
6120000,4518,130,1406,16
6130000,4524,133,1407,16
6140000,4534,136,1407,16
6150000,4541,136,1409,16
6160000,4547,135,1411,17
6170000,4558,132,1412,17
6180000,4565,135,1414,17
6190000,4574,132,1417,17
6200000,4582,127,1422,17
6210000,4591,125,1423,17
6220000,4603,121,1426,17
6230000,4610,124,1429,17
6240000,4614,126,1432,17
6250000,4624,118,1434,17
6260000,4633,111,1439,17
6270000,4642,112,1442,17
6280000,4646,114,1446,17
6290000,4652,112,1451,17
6300000,4661,115,1453,17
6310000,4663,123,1454,17
6320000,4670,121,1455,17
6330000,4678,122,1456,17
6340000,4689,122,1457,17
6350000,4696,122,1459,17
6360000,4701,129,1460,17
6370000,4708,126,1462,17
6380000,4716,122,1462,17
6390000,4725,120,1465,17
6400000,4730,123,1469,17
6410000,4739,120,1471,17
6420000,4744,122,1471,17
6430000,4749,123,1472,17
6440000,4762,117,1473,17
6450000,4775,111,1473,17
6460000,4779,115,1477,17
6470000,4791,109,1480,18
6480000,4797,109,1481,18
6490000,4800,115,1483,18
6500000,4810,116,1486,18
6510000,4819,114,1487,18
6520000,4829,106,1488,18
6530000,4839,100,1491,18
6540000,4843,111,1496,18
6550000,4844,118,1498,18
6560000,4850,123,1499,18
6570000,4854,126,1501,18
6580000,4859,133,1502,18
6590000,4868,131,1505,19
6600000,4876,130,1506,19
6610000,4885,129,1507,19
6620000,4890,135,1508,19
6630000,4895,136,1509,19
6640000,4899,142,1511,19
6650000,4905,142,1513,19
6660000,4919,137,1516,19
6670000,4931,135,1518,19
6680000,4941,132,1520,19
6690000,4952,129,1523,19
6700000,4963,126,1524,19
6710000,4969,126,1527,19
6720000,4979,124,1532,19
6730000,4990,120,1537,19
6740000,4998,116,1539,19
6750000,5007,113,1540,19
6760000,5014,119,1545,19
6770000,5022,117,1546,19
6780000,5029,124,1548,19
6790000,5040,120,1549,19
6800000,5046,124,1550,19
6810000,5053,123,1552,19
6820000,5059,121,1555,19
6830000,5066,123,1557,19
6840000,5072,124,1560,19
6850000,5085,119,1564,19
6860000,5086,125,1568,19
6870000,5093,127,1569,19
6880000,5102,123,1570,19
6890000,5113,122,1572,19
6900000,5120,122,1573,19
6910000,5128,121,1576,19
6920000,5137,122,1579,19
6930000,5146,123,1580,19
6940000,5151,123,1584,19
6950000,5157,122,1587,19
6960000,5162,126,1588,19
6970000,5168,135,1590,19
6980000,5178,128,1595,19
6990000,5191,121,1596,19
7000000,5199,115,1599,19
7010000,5203,115,1603,19
7020000,5210,121,1604,19
7030000,5214,127,1605,19
7040000,5223,122,1606,19
7050000,5231,122,1609,19
7060000,5241,122,1612,19
7070000,5252,121,1614,19
7080000,5256,130,1617,19
7090000,5263,129,1618,19
7100000,5270,132,1621,19
7110000,5273,133,1621,19
7120000,5284,125,1625,19
7130000,5292,123,1627,19
7140000,5300,120,1630,19
7150000,5307,116,1632,19
7160000,5321,109,1634,19
7170000,5328,108,1636,19
7180000,5333,108,1637,19
7190000,5342,106,1638,19
7200000,5350,104,1641,19
7210000,5354,107,1643,19
7220000,5364,102,1645,19
7230000,5372,101,1647,19
7240000,5378,108,1648,19
7250000,5382,114,1651,19
7260000,5391,119,1653,19
7270000,5404,117,1653,19
7280000,5415,109,1657,19
7290000,5420,110,1661,19
7300000,5423,108,1666,19
7310000,5429,114,1669,19
7320000,5433,120,1672,19
7330000,5438,119,1673,19
7340000,5447,121,1674,19
7350000,5452,122,1676,19
7360000,5458,125,1676,19
7370000,5467,123,1680,19
7380000,5476,120,1681,19
7390000,5483,116,1687,19
7400000,5487,120,1689,19
7410000,5496,126,1691,19
7420000,5501,128,1692,19
7430000,5510,124,1693,19
7440000,5522,121,1697,19
7450000,5529,125,1698,19
7460000,5544,118,1699,19
7470000,5553,117,1701,19
7480000,5557,125,1703,19
7490000,5563,125,1705,19
